,EMPRESA,BARRA TRANSFERENCIA,CODIGO,ENTREGA/RETIRO,CENTRAL/CLIENTE
812,ENEL GENERACION PERU S.A.A.,INDUSTRIALES 220,CB00199EPE,Retiro,ENOTRIA S.A.
813,ENEL GENERACION PERU S.A.A.,SOCABAYA 138,CB00192EPE,Retiro,MAKRO SUPERMAYORISTA S.A.
814,ENEL GENERACION PERU S.A.A.,TRUJILLO 220,CB00193EPE,Retiro,MAKRO SUPERMAYORISTA S.A.
815,ENEL GENERACION PERU S.A.A.,CHICLAYO 220,CB00194EPE,Retiro,MAKRO SUPERMAYORISTA S.A.
816,ENEL GENERACION PERU S.A.A.,PIURA OESTE 220,CB00195EPE,Retiro,MAKRO SUPERMAYORISTA S.A.
817,ENEL GENERACION PERU S.A.A.,TRUJILLO 220,CB00200EPE,Retiro,NORSAC S.A.
818,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00201EPE,Retiro,MAKRO SUPERMAYORISTA S.A.
819,ENGIE,SAN JUAN 220,CB00213ENG,Retiro,INVERSIONES NACIONALES DE TURISMO S.A.
820,SDF ENERGIA,CHILCA REP 220,CB00016SDF,Retiro,ACEROS CHILCA S.A.C.
821,ENGIE,SAN JUAN 220,CB00215ENG,Retiro,INVERSIONES ALAMEDA SUR S.A.C. - MEGAPLAZA
822,ENGIE,SANTA ROSA 220,CB00220ENG,Retiro,PARQUE LAMBRAMANI SAC
823,ENGIE,SOCABAYA 138,CB00221ENG,Retiro,PARQUE LAMBRAMANI SAC
824,ENGIE,INDEPENDENCIA 220,CB00216ENG,Retiro,INMOBILIARIA BOTAFOGO S.A.C.- MEGAPLAZA
825,ENGIE,INDEPENDENCIA 220,CB00217ENG,Retiro,INVERSIONES KANDOO S.A.C.- MEGAPLAZA
826,EMPRESA DE GENERACION HUALLAGA,SANTA ROSA 220,CB00018ODE,Retiro,ADINELSA ADN
827,EMPRESA DE GENERACION HUALLAGA,CHILCA REP 220,CB00017ODE,Retiro,ADINELSA ADN
828,EMPRESA DE GENERACION HUALLAGA,PARAMONGA NUEVA 220,CB00014ODE,Retiro,ADINELSA ADN
829,EMPRESA DE GENERACION HUALLAGA,HUACHO 220,CB00015ODE,Retiro,ADINELSA ADN
830,EMPRESA DE GENERACION HUALLAGA,HUANCAVELICA 220,CB00016ODE,Retiro,ADINELSA ADN
831,EMPRESA DE GENERACION HUALLAGA,INDEPENDENCIA 220,CB00012ODE,Retiro,ADINELSA ADN
832,EMPRESA DE GENERACION HUALLAGA,ICA 220,CB00011ODE,Retiro,ADINELSA ADN
833,ELECTROPERU,ILO ELP 138,CB00149ELP,Retiro,SOUTHERN PERU CC
834,ELECTROPERU,MOQUEGUA 138,CB00150ELP,Retiro,SOUTHERN PERU CC
835,ELECTROPERU,BOTIFLACA 138,CB00148ELP,Retiro,SOUTHERN PERU CC
836,ELECTROPERU,TOQUEPALA 138,CB00151ELP,Retiro,SOUTHERN PERU CC
837,ENGIE,PIURA OESTE 220,CB00222ENG,Retiro,ELECTRONOROESTE S.A.
838,EGEMSA,JULIACA 138,CB00108EGM,Retiro,CAL & CEMENTO SUR S.A.
839,ENGIE,CANTERA 220,CB00223ENG,Retiro,INMOBILIARIA PISAC S.A.C.
840,ENGIE,SAN JUAN 220,CB00224ENG,Retiro,PISOPAK PERU S.A.C.
841,ENEL GENERACION PERU S.A.A.,SAN JUAN 220,CB00225EPE,Retiro,GRUPO PROFITEX S.A.C
842,ENEL GENERACION PERU S.A.A.,PIURA OESTE 220,CB00228EPE,Retiro,ANDALUCITA S.A.
843,ENGIE,SANTA ROSA 220,CB00225ENG,Retiro,AMERICATEL PERU S.A.
844,ENGIE,SANTA ROSA 220,CB00233ENG,Retiro,LECHE GLORIA S.A.
845,ENGIE,TRUJILLO 220,CB00234ENG,Retiro,TRUPAL S.A.
846,ENEL GENERACION PERU S.A.A.,SAN JUAN 220,CB00235EPE,Retiro,T & T INGENIERIA Y CONSTRUCCION S.A
847,ENGIE,ARICOTA66,CB00227ENG,Retiro,ELECTROSUR S.A.
848,ENGIE,ILO ELP 138,CB00228ENG,Retiro,ELECTROSUR S.A.
849,ENGIE,LOS HEROES 66,CB00229ENG,Retiro,ELECTROSUR S.A.
850,ENGIE,MOQUEGUA 138,CB00230ENG,Retiro,ELECTROSUR S.A.
851,ENGIE,SOCABAYA 138,CB00231ENG,Retiro,ELECTROSUR S.A.
852,ENGIE,TOQUEPALA 138,CB00232ENG,Retiro,ELECTROSUR S.A.
853,EGESUR,LOS HEROES 220,CB00057EGS,Retiro,PRODUCTOS PESQUEROS DEL SUR S.A.
854,ENEL GENERACION PERU S.A.A.,PIURA OESTE 220,CB00246EPE,Retiro,PESQUERA EXALMAR S.A.A.
855,ENEL GENERACION PERU S.A.A.,TRUJILLO 220,CB00244EPE,Retiro,PESQUERA EXALMAR S.A.A.
856,ENEL GENERACION PERU S.A.A.,CHIMBOTE1 220,CB00242EPE,Retiro,PESQUERA EXALMAR S.A.A.
857,ENEL GENERACION PERU S.A.A.,INDEPENDENCIA 220,CB00247EPE,Retiro,PESQUERA EXALMAR S.A.A.
858,ENGIE,TRUJILLO 220,CB00236ENG,Retiro,CARTAVIO SOCIEDAD ANONIMA ABIERTA
859,ENEL GENERACION PERU S.A.A.,ICA 220,CB00258EPE,Retiro,AGROINDUSTRIAS AIB S.A
860,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00261EPE,Retiro,BANCO PICHINCHA
861,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00262EPE,Retiro,CARLOS KOCH PRATTES S A
862,ENGIE,SOCABAYA 138,CB00238ENG,Retiro,LECHE GLORIA S.A.
863,STATKRAFT S.A,SANTA ROSA 220,CB00146SKP,Retiro,TECSUP
864,ENGIE,CHAVARRIA 220,CB00239ENG,Retiro,FARMEX S A
865,ENEL GENERACION PERU S.A.A.,TRUJILLO 220,CB00279EPE,Retiro,CFG INVESTMENT SAC
866,ENEL GENERACION PERU S.A.A.,CHIMBOTE1 220,CB00277EPE,Retiro,CFG INVESTMENT SAC
867,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00289EPE,Retiro,CLINICA GOOD HOPE
868,ENEL GENERACION PERU S.A.A.,TRUJILLO 220,CB00281EPE,Retiro,CORPORACION PESQUERA INCA S.A.C.
869,ENEL GENERACION PERU S.A.A.,CHIMBOTE1 220,CB00280EPE,Retiro,CORPORACION PESQUERA INCA S.A.C.
870,ENEL GENERACION PERU S.A.A.,SAN JUAN 220,CB00282EPE,Retiro,ELECTRO CONDUCTORES PERUANOS S.A.C.
871,ENEL GENERACION PERU S.A.A.,SAN JUAN 220,CB00288EPE,Retiro,THUNDERBIRD HOTELES LAS AMERICAS S.A.
872,HIDROELECTRICA HUANCHOR S.A.C.,PARAGSHA2 220,CB00016HHU,Retiro,CERRO DE PASCO RESOURCES SUBSIDIARIA DEL PERU S.A.
873,STATKRAFT S.A,SANTA ROSA 220,CB00147SKP,Retiro,EUROGROUP S.A.C.
874,KALLPA GENERACION S.A.,CUTERVO 138,CB00003KLL,Retiro,ELECTRO ORIENTE
875,KALLPA GENERACION S.A.,ICA 220,CB00005KLL,Retiro,ADINELSA ADN
876,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00006KLL,Retiro,ADINELSA ADN
877,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00008KLL,Retiro,ADINELSA ADN
878,KALLPA GENERACION S.A.,PARAMONGA NUEVA 220,CB00009KLL,Retiro,ADINELSA ADN
879,KALLPA GENERACION S.A.,HUACHO 220,CB00010KLL,Retiro,ADINELSA ADN
880,KALLPA GENERACION S.A.,HUANCAVELICA 220,CB00011KLL,Retiro,ADINELSA ADN
881,KALLPA GENERACION S.A.,CHILCA REP 220,CB00012KLL,Retiro,ADINELSA ADN
882,KALLPA GENERACION S.A.,AYAVIRI 138,CB00013KLL,Retiro,ARUNTANI SAC
883,KALLPA GENERACION S.A.,PUNO 138,CB00014KLL,Retiro,ARUNTANI SAC
884,KALLPA GENERACION S.A.,CHICLAYO 220,CB00015KLL,Retiro,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON S.
885,KALLPA GENERACION S.A.,DOLORESPATA 138,CB00016KLL,Retiro,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON S.
886,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00017KLL,Retiro,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON S.
887,KALLPA GENERACION S.A.,SOCABAYA 138,CB00018KLL,Retiro,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON S.
888,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00019KLL,Retiro,CARVIMSA
889,KALLPA GENERACION S.A.,SAN JUAN 220,CB00020KLL,Retiro,CERAMICA SAN LORENZO S.A.C.
890,KALLPA GENERACION S.A.,PUCALLPA 60,CB00021KLL,Retiro,CERVECERÍA SAN JUAN
891,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00022KLL,Retiro,CINEPLEX S.A.
892,KALLPA GENERACION S.A.,CHICLAYO 220,CB00023KLL,Retiro,CINEPLEX S.A.
893,KALLPA GENERACION S.A.,SAN JUAN 220,CB00024KLL,Retiro,CINEPLEX S.A.
894,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00025KLL,Retiro,CINEPLEX S.A.
895,KALLPA GENERACION S.A.,TINTAYA EXISTENTE 138,CB00028KLL,Retiro,COMPAÑIA MINERA ANTAPACCAY S.A.
896,KALLPA GENERACION S.A.,TINTAYA NUEVA 220,CB00029KLL,Retiro,COMPAÑIA MINERA ANTAPACCAY S.A.
897,KALLPA GENERACION S.A.,CAJAMARCA 220,CB00040KLL,Retiro,HOMECENTERS PERUANOS
898,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00041KLL,Retiro,HOMECENTERS PERUANOS
899,KALLPA GENERACION S.A.,TRUJILLO 220,CB00043KLL,Retiro,HOMECENTERS PERUANOS
900,KALLPA GENERACION S.A.,PUCALLPA 60,CB00044KLL,Retiro,HOMECENTERS PERUANOS ORIENTE
901,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00045KLL,Retiro,IEQSA (INDUSTRIAS ELECTROQUIMICAS)
902,KALLPA GENERACION S.A.,SAN JUAN 220,CB00046KLL,Retiro,INVERSIONES MAMAY E.I.R.L.
903,KALLPA GENERACION S.A.,HUALLANCA 138,CB00048KLL,Retiro,MINERA AURIFERA RETAMAS
904,KALLPA GENERACION S.A.,CAJAMARCA 220,CB00050KLL,Retiro,MINERA GOLD FIELDS
905,KALLPA GENERACION S.A.,LA NIÑA 220,CB00051KLL,Retiro,MINERA MISKY MAYO
906,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00052KLL,Retiro,MOLITALIA S.A.
907,KALLPA GENERACION S.A.,ALTO PRADERAS 220kV,CB00054KLL,Retiro,PERUPLAST
908,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00055KLL,Retiro,QUIMPAC S.A.
909,KALLPA GENERACION S.A.,CAJAMARCA 220,CB00056KLL,Retiro,REAL PLAZA S.R.L.
910,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00057KLL,Retiro,REAL PLAZA S.R.L.
911,KALLPA GENERACION S.A.,CHICLAYO 220,CB00058KLL,Retiro,REAL PLAZA S.R.L.
912,KALLPA GENERACION S.A.,DOLORESPATA 138,CB00059KLL,Retiro,REAL PLAZA S.R.L.
913,KALLPA GENERACION S.A.,HUANUCO 138,CB00060KLL,Retiro,REAL PLAZA S.R.L.
914,KALLPA GENERACION S.A.,HUAYUCACHI 220,CB00061KLL,Retiro,REAL PLAZA S.R.L.
915,KALLPA GENERACION S.A.,JULIACA 138,CB00062KLL,Retiro,REAL PLAZA S.R.L.
916,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00063KLL,Retiro,REAL PLAZA S.R.L.
917,KALLPA GENERACION S.A.,PUCALLPA 60,CB00064KLL,Retiro,REAL PLAZA S.R.L.
918,KALLPA GENERACION S.A.,SAN JUAN 220,CB00065KLL,Retiro,REAL PLAZA S.R.L.
919,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00066KLL,Retiro,REAL PLAZA S.R.L.
920,KALLPA GENERACION S.A.,SOCABAYA 138,CB00067KLL,Retiro,REAL PLAZA S.R.L.
921,KALLPA GENERACION S.A.,TRUJILLO 220,CB00068KLL,Retiro,REAL PLAZA S.R.L.
922,KALLPA GENERACION S.A.,VENTANILLA 220,CB00069KLL,Retiro,REFINERIA LA PAMPILLA S.A.A
923,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00070KLL,Retiro,SAN MIGUEL INDUSTRIAS PET S.A.
924,KALLPA GENERACION S.A.,CALLALLI 138,CB00071KLL,Retiro,SEAL
925,KALLPA GENERACION S.A.,CHILINA 138,CB00072KLL,Retiro,SEAL
926,KALLPA GENERACION S.A.,MARCONA 220,CB00073KLL,Retiro,SEAL
927,KALLPA GENERACION S.A.,MOLLENDO 138,CB00074KLL,Retiro,SEAL
928,KALLPA GENERACION S.A.,REPARTICIÓN 138,CB00075KLL,Retiro,SEAL
929,KALLPA GENERACION S.A.,SANTUARIO 138,CB00076KLL,Retiro,SEAL
930,KALLPA GENERACION S.A.,SOCABAYA 138,CB00077KLL,Retiro,SEAL
931,KALLPA GENERACION S.A.,BOTIFLACA 138,CB00078KLL,Retiro,SOUTHERN PERU CC
932,KALLPA GENERACION S.A.,BOTIFLACA 138,CB00079KLL,Retiro,SOUTHERN PERU CC
933,KALLPA GENERACION S.A.,ILO ELP 138,CB00080KLL,Retiro,SOUTHERN PERU CC
934,KALLPA GENERACION S.A.,ILO ELP 138,CB00081KLL,Retiro,SOUTHERN PERU CC
935,KALLPA GENERACION S.A.,MOQUEGUA 138,CB00082KLL,Retiro,SOUTHERN PERU CC
936,KALLPA GENERACION S.A.,MOQUEGUA 138,CB00083KLL,Retiro,SOUTHERN PERU CC
937,KALLPA GENERACION S.A.,TOQUEPALA 138,CB00084KLL,Retiro,SOUTHERN PERU CC
938,KALLPA GENERACION S.A.,TOQUEPALA 138,CB00085KLL,Retiro,SOUTHERN PERU CC
939,KALLPA GENERACION S.A.,CAJAMARCA 220,CB00086KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
940,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00087KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
941,KALLPA GENERACION S.A.,CHICLAYO 220,CB00088KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
942,KALLPA GENERACION S.A.,CHILCA REP 220,CB00089KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
943,KALLPA GENERACION S.A.,CHIMBOTE1 138,CB00090KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
944,KALLPA GENERACION S.A.,DOLORESPATA 138,CB00091KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
945,KALLPA GENERACION S.A.,HUACHO 220,CB00092KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
946,KALLPA GENERACION S.A.,HUAYUCACHI 220,CB00093KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
947,KALLPA GENERACION S.A.,ICA 220,CB00094KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
948,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00095KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
949,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00096KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
950,KALLPA GENERACION S.A.,JULIACA 138,CB00097KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
951,KALLPA GENERACION S.A.,LOS HEROES 66,CB00098KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
952,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00099KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
953,KALLPA GENERACION S.A.,PUNO 138,CB00101KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
954,KALLPA GENERACION S.A.,SAN JUAN 220,CB00102KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
955,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00103KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
956,KALLPA GENERACION S.A.,SOCABAYA 138,CB00104KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
957,KALLPA GENERACION S.A.,TALARA 220,CB00105KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
958,KALLPA GENERACION S.A.,TRUJILLO 220,CB00106KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
959,KALLPA GENERACION S.A.,ZAPALLAL 220,CB00107KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
960,KALLPA GENERACION S.A.,CAJAMARCA 220,CB00108KLL,Retiro,TIENDAS PERUANAS SA
961,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00109KLL,Retiro,TIENDAS PERUANAS SA
962,KALLPA GENERACION S.A.,DOLORESPATA 138,CB00110KLL,Retiro,TIENDAS PERUANAS SA
963,KALLPA GENERACION S.A.,HUAYUCACHI 220,CB00111KLL,Retiro,TIENDAS PERUANAS SA
964,KALLPA GENERACION S.A.,ICA 220,CB00112KLL,Retiro,TIENDAS PERUANAS SA
965,KALLPA GENERACION S.A.,JULIACA 138,CB00113KLL,Retiro,TIENDAS PERUANAS SA
966,KALLPA GENERACION S.A.,PUCALLPA 60,CB00114KLL,Retiro,TIENDAS PERUANAS SA
967,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00115KLL,Retiro,TIENDAS PERUANAS SA
968,KALLPA GENERACION S.A.,SOCABAYA 138,CB00116KLL,Retiro,TIENDAS PERUANAS SA
969,KALLPA GENERACION S.A.,TRUJILLO 220,CB00117KLL,Retiro,TIENDAS PERUANAS SA
970,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00120KLL,Retiro,AMCOR RIGID PLASTICS DEL PERU S.A.
971,KALLPA GENERACION S.A.,AUCAYACU 138,CL00001KLL,Retiro,ELECTROCENTRO
972,KALLPA GENERACION S.A.,CAMPO ARMIÑO 220,CL00002KLL,Retiro,ELECTROCENTRO
973,KALLPA GENERACION S.A.,CARHUAMAYO 138,CL00003KLL,Retiro,ELECTROCENTRO
974,KALLPA GENERACION S.A.,CONDORCOCHA 44,CL00004KLL,Retiro,ELECTROCENTRO
975,KALLPA GENERACION S.A.,HUANCAVELICA 220,CL00005KLL,Retiro,ELECTROCENTRO
976,KALLPA GENERACION S.A.,HUANUCO 138,CL00006KLL,Retiro,ELECTROCENTRO
977,KALLPA GENERACION S.A.,HUAYUCACHI 220,CL00007KLL,Retiro,ELECTROCENTRO
978,KALLPA GENERACION S.A.,OROYA NUEVA 50,CL00008KLL,Retiro,ELECTROCENTRO
979,KALLPA GENERACION S.A.,PACHACHACA 220,CL00009KLL,Retiro,ELECTROCENTRO
980,KALLPA GENERACION S.A.,PARAGSHA2 138,CL00010KLL,Retiro,ELECTROCENTRO
981,KALLPA GENERACION S.A.,POMACOCHA 220,CL00011KLL,Retiro,ELECTROCENTRO
982,KALLPA GENERACION S.A.,TINGO MARIA 138,CL00012KLL,Retiro,ELECTROCENTRO
983,KALLPA GENERACION S.A.,VIZCARRA 220,CL00013KLL,Retiro,ELECTROCENTRO
984,KALLPA GENERACION S.A.,YAUPI138,CL00014KLL,Retiro,ELECTROCENTRO
985,KALLPA GENERACION S.A.,LA NIÑA 220,CL00015KLL,Retiro,ELECTRONOROESTE S.A.
986,KALLPA GENERACION S.A.,PIURA OESTE 220,CL00016KLL,Retiro,ELECTRONOROESTE S.A.
987,KALLPA GENERACION S.A.,TALARA 220,CL00017KLL,Retiro,ELECTRONOROESTE S.A.
988,KALLPA GENERACION S.A.,ZORRITOS 220,CL00018KLL,Retiro,ELECTRONOROESTE S.A.
989,KALLPA GENERACION S.A.,AYAVIRI 138,CL00019KLL,Retiro,ELECTRO PUNO
990,KALLPA GENERACION S.A.,AZANGARO 138,CL00020KLL,Retiro,ELECTRO PUNO
991,KALLPA GENERACION S.A.,JULIACA 138,CL00021KLL,Retiro,ELECTRO PUNO
992,KALLPA GENERACION S.A.,PUNO 138,CL00022KLL,Retiro,ELECTRO PUNO
993,KALLPA GENERACION S.A.,SAN GABAN 138,CL00023KLL,Retiro,ELECTRO PUNO
994,KALLPA GENERACION S.A.,AGUAYTIA 22.9,CL00024KLL,Retiro,ELECTRO UCAYALI
995,KALLPA GENERACION S.A.,PUCALLPA 60,CL00025KLL,Retiro,ELECTRO UCAYALI
996,KALLPA GENERACION S.A.,CAJAMARCA 220,CL00026KLL,Retiro,HIDRANDINA
997,KALLPA GENERACION S.A.,CHIMBOTE1 138,CL00027KLL,Retiro,HIDRANDINA
998,KALLPA GENERACION S.A.,CHIMBOTE1 220,CL00028KLL,Retiro,HIDRANDINA
999,KALLPA GENERACION S.A.,GUADALUPE 220,CL00029KLL,Retiro,HIDRANDINA
1000,KALLPA GENERACION S.A.,GUADALUPE 60,CL00030KLL,Retiro,HIDRANDINA
1001,KALLPA GENERACION S.A.,HUALLANCA 138,CL00031KLL,Retiro,HIDRANDINA
1002,KALLPA GENERACION S.A.,PARAMONGA NUEVA 220,CL00032KLL,Retiro,HIDRANDINA
1003,KALLPA GENERACION S.A.,TRUJILLO 220,CL00033KLL,Retiro,HIDRANDINA
1004,KALLPA GENERACION S.A.,CALLALLI 138,CL00034KLL,Retiro,SEAL
1005,KALLPA GENERACION S.A.,CHILINA 138,CL00035KLL,Retiro,SEAL
1006,KALLPA GENERACION S.A.,MARCONA 220,CL00036KLL,Retiro,SEAL
1007,KALLPA GENERACION S.A.,MOLLENDO 138,CL00037KLL,Retiro,SEAL
1008,KALLPA GENERACION S.A.,REPARTICIÓN 138,CL00038KLL,Retiro,SEAL
1009,KALLPA GENERACION S.A.,SANTUARIO 138,CL00039KLL,Retiro,SEAL
1010,KALLPA GENERACION S.A.,SOCABAYA 138,CL00040KLL,Retiro,SEAL
1011,ENEL GENERACION PERU S.A.A.,MARCONA 220,CB00290EPE,Retiro,MINERA CONFIANZA S.A.C.
1012,KALLPA GENERACION S.A.,CACHIMAYO 138,CL00049KLL,Retiro,ELECTRO SUR ESTE
1013,KALLPA GENERACION S.A.,COMBAPATA 138,CL00050KLL,Retiro,ELECTRO SUR ESTE
1014,KALLPA GENERACION S.A.,DOLORESPATA 138,CL00051KLL,Retiro,ELECTRO SUR ESTE
1015,KALLPA GENERACION S.A.,MACHUPICCHU 138,CL00052KLL,Retiro,ELECTRO SUR ESTE
1016,KALLPA GENERACION S.A.,QUENCORO 138,CL00053KLL,Retiro,ELECTRO SUR ESTE
1017,KALLPA GENERACION S.A.,SAN GABAN 138,CL00054KLL,Retiro,ELECTRO SUR ESTE
1018,KALLPA GENERACION S.A.,TINTAYA EXISTENTE 138,CL00055KLL,Retiro,ELECTRO SUR ESTE
1019,KALLPA GENERACION S.A.,CAJAMARCA 220,CL00056KLL,Retiro,ELECTRONORTE S.A.
1020,KALLPA GENERACION S.A.,CARHUAQUERO 220,CL00057KLL,Retiro,ELECTRONORTE S.A.
1021,KALLPA GENERACION S.A.,CHICLAYO 220,CL00058KLL,Retiro,ELECTRONORTE S.A.
1022,KALLPA GENERACION S.A.,ARICOTA66,CL00059KLL,Retiro,ELECTROSUR S.A.
1023,KALLPA GENERACION S.A.,ILO ELP 138,CL00060KLL,Retiro,ELECTROSUR S.A.
1024,KALLPA GENERACION S.A.,LOS HEROES 66,CL00061KLL,Retiro,ELECTROSUR S.A.
1025,KALLPA GENERACION S.A.,MOQUEGUA 138,CL00062KLL,Retiro,ELECTROSUR S.A.
1026,KALLPA GENERACION S.A.,SOCABAYA 138,CL00063KLL,Retiro,ELECTROSUR S.A.
1027,KALLPA GENERACION S.A.,TOQUEPALA 138,CL00064KLL,Retiro,ELECTROSUR S.A.
1028,ENEL GENERACION PERU S.A.A.,COTARUSE 220,CB00291EPE,Retiro,MINERA LAS BAMBAS S.A.
1029,KALLPA GENERACION S.A.,CACHIMAYO 138,CL00065KLL,Retiro,ELECTRO SUR ESTE
1030,KALLPA GENERACION S.A.,COMBAPATA 138,CL00066KLL,Retiro,ELECTRO SUR ESTE
1031,KALLPA GENERACION S.A.,DOLORESPATA 138,CL00067KLL,Retiro,ELECTRO SUR ESTE
1032,KALLPA GENERACION S.A.,MACHUPICCHU 138,CL00068KLL,Retiro,ELECTRO SUR ESTE
1033,KALLPA GENERACION S.A.,QUENCORO 138,CL00069KLL,Retiro,ELECTRO SUR ESTE
1034,KALLPA GENERACION S.A.,SAN GABAN 138,CL00070KLL,Retiro,ELECTRO SUR ESTE
1035,KALLPA GENERACION S.A.,TINTAYA EXISTENTE 138,CL00071KLL,Retiro,ELECTRO SUR ESTE
1036,KALLPA GENERACION S.A.,CARABAYLLO 220,CL00072KLL,Retiro,ENEL DISTRIBUCION PERU
1037,KALLPA GENERACION S.A.,CHAVARRIA 220,CL00073KLL,Retiro,ENEL DISTRIBUCION PERU
1038,KALLPA GENERACION S.A.,HUACHO 220,CL00074KLL,Retiro,ENEL DISTRIBUCION PERU
1039,KALLPA GENERACION S.A.,LOMERA 220,CL00075KLL,Retiro,ENEL DISTRIBUCION PERU
1040,KALLPA GENERACION S.A.,PARAMONGA NUEVA 220,CL00076KLL,Retiro,ENEL DISTRIBUCION PERU
1041,KALLPA GENERACION S.A.,SANTA ROSA 220,CL00077KLL,Retiro,ENEL DISTRIBUCION PERU
1042,KALLPA GENERACION S.A.,VENTANILLA 220,CL00078KLL,Retiro,ENEL DISTRIBUCION PERU
1043,KALLPA GENERACION S.A.,ZAPALLAL 220,CL00079KLL,Retiro,ENEL DISTRIBUCION PERU
1044,KALLPA GENERACION S.A.,CAJAMARCA 220,CL00080KLL,Retiro,HIDRANDINA
1045,KALLPA GENERACION S.A.,CHIMBOTE1 138,CL00081KLL,Retiro,HIDRANDINA
1046,KALLPA GENERACION S.A.,CHIMBOTE1 220,CL00082KLL,Retiro,HIDRANDINA
1047,KALLPA GENERACION S.A.,GUADALUPE 220,CL00083KLL,Retiro,HIDRANDINA
1048,KALLPA GENERACION S.A.,GUADALUPE 60,CL00084KLL,Retiro,HIDRANDINA
1049,KALLPA GENERACION S.A.,HUALLANCA 138,CL00085KLL,Retiro,HIDRANDINA
1050,KALLPA GENERACION S.A.,PARAMONGA NUEVA 220,CL00086KLL,Retiro,HIDRANDINA
1051,KALLPA GENERACION S.A.,TRUJILLO 220,CL00087KLL,Retiro,HIDRANDINA
1052,KALLPA GENERACION S.A.,CALLAHUANCA EDEGEL 220,CL00088KLL,Retiro,LUZ DEL SUR
1053,KALLPA GENERACION S.A.,CANTERA 220,CL00089KLL,Retiro,LUZ DEL SUR
1054,KALLPA GENERACION S.A.,CHILCA REP 220,CL00090KLL,Retiro,LUZ DEL SUR
1055,KALLPA GENERACION S.A.,INDUSTRIALES 220,CL00091KLL,Retiro,LUZ DEL SUR
1056,KALLPA GENERACION S.A.,SAN JUAN 220,CL00092KLL,Retiro,LUZ DEL SUR
1057,KALLPA GENERACION S.A.,SANTA ROSA 220,CL00093KLL,Retiro,LUZ DEL SUR
1058,KALLPA GENERACION S.A.,CALLALLI 138,CL00094KLL,Retiro,SEAL
1059,KALLPA GENERACION S.A.,CHILINA 138,CL00095KLL,Retiro,SEAL
1060,KALLPA GENERACION S.A.,MARCONA 220,CL00096KLL,Retiro,SEAL
1061,KALLPA GENERACION S.A.,MOLLENDO 138,CL00097KLL,Retiro,SEAL
1062,KALLPA GENERACION S.A.,REPARTICIÓN 138,CL00098KLL,Retiro,SEAL
1063,KALLPA GENERACION S.A.,SANTUARIO 138,CL00099KLL,Retiro,SEAL
