,EMPRESA,BARRA TRANSFERENCIA,CODIGO,ENTREGA/RETIRO,CENTRAL/CLIENTE
1074,ORAZUL ENERGY PERÚ,TOCACHE 138,CL00034OEP,Retiro,ELECTRO ORIENTE
1075,ORAZUL ENERGY PERÚ,CARABAYLLO 220,CL00005OEP,Retiro,ENEL DISTRIBUCION PERU
1076,ORAZUL ENERGY PERÚ,CHAVARRIA 220,CL00008OEP,Retiro,ENEL DISTRIBUCION PERU
1077,ORAZUL ENERGY PERÚ,HUACHO 220,CL00015OEP,Retiro,ENEL DISTRIBUCION PERU
1078,ORAZUL ENERGY PERÚ,PARAMONGA NUEVA 220,CL00025OEP,Retiro,ENEL DISTRIBUCION PERU
1079,ORAZUL ENERGY PERÚ,SANTA ROSA 220,CL00031OEP,Retiro,ENEL DISTRIBUCION PERU
1080,ORAZUL ENERGY PERÚ,VENTANILLA 220,CL00036OEP,Retiro,ENEL DISTRIBUCION PERU
1081,ORAZUL ENERGY PERÚ,ZAPALLAL 220,CL00037OEP,Retiro,ENEL DISTRIBUCION PERU
1082,ORAZUL ENERGY PERÚ,LOMERA 220,CL00045OEP,Retiro,ENEL DISTRIBUCION PERU
1083,ORAZUL ENERGY PERÚ,CALLAHUANCA EDEGEL 220,CL00039OEP,Retiro,LUZ DEL SUR
1084,ORAZUL ENERGY PERÚ,CHILCA REP 220,CL00010OEP,Retiro,LUZ DEL SUR
1085,ORAZUL ENERGY PERÚ,INDUSTRIALES 220,CL00022OEP,Retiro,LUZ DEL SUR
1086,ORAZUL ENERGY PERÚ,SAN JUAN 220,CL00029OEP,Retiro,LUZ DEL SUR
1087,ORAZUL ENERGY PERÚ,SANTA ROSA 220,CL00030OEP,Retiro,LUZ DEL SUR
1088,ORAZUL ENERGY PERÚ,CANTERA 220,CL00044OEP,Retiro,LUZ DEL SUR
1089,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00294EPE,Retiro,CALIZA CEMENTO INCA S.A.
1090,ENGIE,SAN JUAN 220,CB00244ENG,Retiro,PARQUE LAMBRAMANI SAC
1091,ENEL GENERACION PERU S.A.A.,INDEPENDENCIA 220,CB00298EPE,Retiro,COMPLEJO AGROINDUSTRIAL BETA S.A.
1092,ENEL GENERACION PERU S.A.A.,ICA 220,CB00297EPE,Retiro,COMPLEJO AGROINDUSTRIAL BETA S.A.
1093,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00301EPE,Retiro,PEVISA AUTO PARTS S.A.
1094,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00304EPE,Retiro,UNIVERSIDAD PERUANA UNION
1095,STATKRAFT S.A,SANTA ROSA 220,CB00150SKP,Retiro,TDM GEOSINTETICOS S.A.
1096,ENGIE,CHIMBOTE1 220,CB00269ENG,Retiro,HIDRANDINA
1097,ENGIE,CAJAMARCA 220,CB00267ENG,Retiro,HIDRANDINA
1098,ENGIE,CHIMBOTE1 138,CB00268ENG,Retiro,HIDRANDINA
1099,ENGIE,GUADALUPE 220,CB00270ENG,Retiro,HIDRANDINA
1100,ENGIE,GUADALUPE 60,CB00271ENG,Retiro,HIDRANDINA
1101,ENGIE,HUALLANCA 138,CB00272ENG,Retiro,HIDRANDINA
1102,ENGIE,PARAMONGA NUEVA 220,CB00273ENG,Retiro,HIDRANDINA
1103,ENGIE,TRUJILLO 220,CB00274ENG,Retiro,HIDRANDINA
1104,ENGIE,PIURA OESTE 220,CB00260ENG,Retiro,ELECTRONOROESTE S.A.
1105,ENGIE,TALARA 220,CB00261ENG,Retiro,ELECTRONOROESTE S.A.
1106,ENGIE,ZORRITOS 220,CB00262ENG,Retiro,ELECTRONOROESTE S.A.
1107,ENGIE,LA NIÑA 220,CB00259ENG,Retiro,ELECTRONOROESTE S.A.
1108,ENGIE,CARHUAQUERO 220,CB00264ENG,Retiro,ELECTRONORTE S.A.
1109,ENGIE,CHICLAYO 220,CB00265ENG,Retiro,ELECTRONORTE S.A.
1110,ENGIE,CAJAMARCA 220,CB00263ENG,Retiro,ELECTRONORTE S.A.
1111,ENGIE,AUCAYACU 138,CB00245ENG,Retiro,ELECTROCENTRO
1112,ENGIE,CAMPO ARMIÑO 220,CB00246ENG,Retiro,ELECTROCENTRO
1113,ENGIE,CARHUAMAYO 138,CB00247ENG,Retiro,ELECTROCENTRO
1114,ENGIE,CONDORCOCHA 44,CB00248ENG,Retiro,ELECTROCENTRO
1115,ENGIE,HUANCAVELICA 220,CB00249ENG,Retiro,ELECTROCENTRO
1116,ENGIE,HUANUCO 138,CB00250ENG,Retiro,ELECTROCENTRO
1117,ENGIE,HUAYUCACHI 220,CB00251ENG,Retiro,ELECTROCENTRO
1118,ENGIE,OROYA NUEVA 50,CB00252ENG,Retiro,ELECTROCENTRO
1119,ENGIE,PARAGSHA2 138,CB00254ENG,Retiro,ELECTROCENTRO
1120,ENGIE,POMACOCHA 220,CB00255ENG,Retiro,ELECTROCENTRO
1121,ENGIE,VIZCARRA 220,CB00257ENG,Retiro,ELECTROCENTRO
1122,ENGIE,PACHACHACA 220,CB00253ENG,Retiro,ELECTROCENTRO
1123,ENGIE,TINGO MARIA 138,CB00256ENG,Retiro,ELECTROCENTRO
1124,ENGIE,YAUPI138,CB00258ENG,Retiro,ELECTROCENTRO
1125,EGEMSA,SANTA ROSA 220,CB00120EGM,Retiro,CONDUCTORES ELÉCTRICOS PERUANOS (CEPER)
1126,CELEPSA,CHAVARRIA 220,CL00104CLP,Retiro,ENEL DISTRIBUCION PERU
1127,CELEPSA,SANTA ROSA 220,CL00107CLP,Retiro,ENEL DISTRIBUCION PERU
1128,CELEPSA,VENTANILLA 220,CL00108CLP,Retiro,ENEL DISTRIBUCION PERU
1129,CELEPSA,PARAMONGA NUEVA 220,CL00106CLP,Retiro,ENEL DISTRIBUCION PERU
1130,CELEPSA,HUACHO 220,CL00105CLP,Retiro,ENEL DISTRIBUCION PERU
1131,TERMOSELVA,HUANCAVELICA 220,CL00147TER,Retiro,ELECTRO DUNAS
1132,KALLPA GENERACION S.A.,ASIA 220,CL00119KLL,Retiro,LUZ DEL SUR
1133,KALLPA GENERACION S.A.,ALTO PRADERAS 220kV,CL00116KLL,Retiro,LUZ DEL SUR
1134,KALLPA GENERACION S.A.,CARABAYLLO 220,CL00108KLL,Retiro,ENEL DISTRIBUCION PERU
1135,KALLPA GENERACION S.A.,CHAVARRIA 220,CL00109KLL,Retiro,ENEL DISTRIBUCION PERU
1136,KALLPA GENERACION S.A.,HUACHO 220,CL00110KLL,Retiro,ENEL DISTRIBUCION PERU
1137,KALLPA GENERACION S.A.,PARAMONGA NUEVA 220,CL00112KLL,Retiro,ENEL DISTRIBUCION PERU
1138,KALLPA GENERACION S.A.,SANTA ROSA 220,CL00113KLL,Retiro,ENEL DISTRIBUCION PERU
1139,KALLPA GENERACION S.A.,VENTANILLA 220,CL00114KLL,Retiro,ENEL DISTRIBUCION PERU
1140,KALLPA GENERACION S.A.,ZAPALLAL 220,CL00115KLL,Retiro,ENEL DISTRIBUCION PERU
1141,KALLPA GENERACION S.A.,LOMERA 220,CL00111KLL,Retiro,ENEL DISTRIBUCION PERU
1142,KALLPA GENERACION S.A.,CHILCA REP 220,CL00122KLL,Retiro,LUZ DEL SUR
1143,KALLPA GENERACION S.A.,INDUSTRIALES 220,CL00123KLL,Retiro,LUZ DEL SUR
1144,KALLPA GENERACION S.A.,SAN JUAN 220,CL00124KLL,Retiro,LUZ DEL SUR
1145,KALLPA GENERACION S.A.,SANTA ROSA 220,CL00125KLL,Retiro,LUZ DEL SUR
1146,KALLPA GENERACION S.A.,CALLAHUANCA EDEGEL 220,CL00120KLL,Retiro,LUZ DEL SUR
1147,KALLPA GENERACION S.A.,ASIA 220,CL00118KLL,Retiro,LUZ DEL SUR
1148,KALLPA GENERACION S.A.,ALTO PRADERAS 220kV,CL00117KLL,Retiro,LUZ DEL SUR
1149,KALLPA GENERACION S.A.,CANTERA 220,CL00121KLL,Retiro,LUZ DEL SUR
1150,KALLPA GENERACION S.A.,CARIPA138,CL00107KLL,Retiro,ELECTROCENTRO
1151,ELECTROPERU,ALTO PRADERAS 220kV,CL00144ELP,Retiro,LUZ DEL SUR
1152,ELECTROPERU,ASIA 220,CL00146ELP,Retiro,LUZ DEL SUR
1153,ENEL GENERACION PERU S.A.A.,ASIA 220,CL00143EPE,Retiro,LUZ DEL SUR
1154,ENEL GENERACION PERU S.A.A.,ALTO PRADERAS 220kV,CL00142EPE,Retiro,LUZ DEL SUR
1155,CHINANGO S.A.C.,ASIA 220,CL00143CHI,Retiro,LUZ DEL SUR
1156,CHINANGO S.A.C.,ALTO PRADERAS 220kV,CL00142CHI,Retiro,LUZ DEL SUR
1157,ORAZUL ENERGY PERÚ,ASIA 220,CL00047OEP,Retiro,LUZ DEL SUR
1158,ORAZUL ENERGY PERÚ,ALTO PRADERAS 220kV,CL00046OEP,Retiro,LUZ DEL SUR
1159,TERMOSELVA,ASIA 220,CL00149TER,Retiro,LUZ DEL SUR
1160,TERMOSELVA,ALTO PRADERAS 220kV,CL00148TER,Retiro,LUZ DEL SUR
1161,ENEL GENERACION PIURA S.A.,ALTO PRADERAS 220kV,CL00142EPI,Retiro,LUZ DEL SUR
1162,ENEL GENERACION PIURA S.A.,ASIA 220,CL00143EPI,Retiro,LUZ DEL SUR
1163,FENIX POWER PERÚ,ASIA 220,CL00144FPP,Retiro,LUZ DEL SUR
1164,FENIX POWER PERÚ,ALTO PRADERAS 220kV,CL00143FPP,Retiro,LUZ DEL SUR
1165,ENGIE,POMACOCHA 220,CB00282ENG,Retiro,MINERA VOLCAN
1166,ENGIE,OROYA NUEVA 50,CB00281ENG,Retiro,MINERA VOLCAN
1167,ENGIE,PARAGSHA2 138,CB00277ENG,Retiro,EMPRESA ADMINISTRADORA CERRO S.A.C.
1168,ENGIE,PARAGSHA2 138,CB00284ENG,Retiro,OXIDOS DE PASCO S.A.C.
1169,ENGIE,CARHUAMAYO 138,CB00283ENG,Retiro,OXIDOS DE PASCO S.A.C.
1170,ENGIE,PARAGSHA2 138,CB00286ENG,Retiro,EMP.EXPLOTADORA DE VINCHOS LTDA S.A.C.
1171,STATKRAFT S.A,SANTA ROSA 220,CB00154SKP,Retiro,TDM ASFALTOS SOCIEDAD ANONIMA CERRADA
1172,EGASA,ASIA 220,CL00143EGA,Retiro,LUZ DEL SUR
1173,EGASA,ALTO PRADERAS 220kV,CL00142EGA,Retiro,LUZ DEL SUR
1174,ENGIE,ASIA 220,CL00145ENG,Retiro,LUZ DEL SUR
1175,ENGIE,ALTO PRADERAS 220kV,CL00144ENG,Retiro,LUZ DEL SUR
1176,EGESUR,ASIA 220,CL00143EGS,Retiro,LUZ DEL SUR
1177,EGESUR,ALTO PRADERAS 220kV,CL00142EGS,Retiro,LUZ DEL SUR
1178,SAN GABAN,ALTO PRADERAS 220kV,CL00142SGB,Retiro,LUZ DEL SUR
1179,SAN GABAN,ASIA 220,CL00143SGB,Retiro,LUZ DEL SUR
1180,HIDROELECTRICA HUANCHOR S.A.C.,ALTO PRADERAS 220kV,CL00142HHU,Retiro,LUZ DEL SUR
1181,HIDROELECTRICA HUANCHOR S.A.C.,ASIA 220,CL00143HHU,Retiro,LUZ DEL SUR
1182,EGEMSA,CARIPA138,CL00111EGM,Retiro,ELECTROCENTRO
1183,CELEPSA,LOMERA 220,CL00111CLP,Retiro,ENEL DISTRIBUCION PERU
1184,CELEPSA,CARABAYLLO 220,CL00110CLP,Retiro,ENEL DISTRIBUCION PERU
1185,CELEPSA,ZAPALLAL 220,CL00112CLP,Retiro,ENEL DISTRIBUCION PERU
1186,EMPRESA DE GENERACION HUALLAGA,CARIPA138,CL00065ODE,Retiro,ELECTROCENTRO
1187,ENGIE,CARHUAMAYO 138,CB00288ENG,Retiro,EMPRESA ADMINISTRADORA CERRO S.A.C.
1188,ENGIE,PARAGSHA2 220,CB00289ENG,Retiro,COMPAÑÍA MINERA CHUNGAR SAC
1189,STATKRAFT S.A,CARIPA138,CL00186SKP,Retiro,ELECTROCENTRO
1190,TERMOCHILCA,ASIA 220,CL00143TCH,Retiro,LUZ DEL SUR
1191,TERMOCHILCA,ALTO PRADERAS 220kV,CL00142TCH,Retiro,LUZ DEL SUR
1192,TERMOCHILCA,SAN JUAN 220,CB00062TCH,Retiro,MIXERCON S.A.
1193,INLAND ENERGY SAC,INDUSTRIALES 220,CB00052INL,Retiro,ANITA FOOD S.A.
1194,INLAND ENERGY SAC,INDUSTRIALES 220,CB00067INL,Retiro,QUAD/GRAPHICS PERU S.A.
1195,INLAND ENERGY SAC,INDUSTRIALES 220,CB00157INL,Retiro,QUAD/GRAPHICS PERU S.A.
1196,INLAND ENERGY SAC,INDUSTRIALES 220,CB00155INL,Retiro,QUAD/GRAPHICS PERU S.A.
1197,INLAND ENERGY SAC,INDUSTRIALES 220,CB00156INL,Retiro,QUAD/GRAPHICS PERU S.A.
1198,INLAND ENERGY SAC,ASIA 220,CB00064INL,Retiro,CONGELADOS BUJAMA S.A.C.
1199,INLAND ENERGY SAC,SAN JUAN 220,CB00069INL,Retiro,CRP MEDIOS Y ENTRETENIMIENTO S.A.C.
1200,INLAND ENERGY SAC,SAN JUAN 220,CB00161INL,Retiro,TECNICAS METALICAS INGENIEROS S.A.C.
1201,INLAND ENERGY SAC,SANTA ROSA 220,CB00071INL,Retiro,COMERCIAL DEL ACERO S A
1202,INLAND ENERGY SAC,INDUSTRIALES 220,CB00083INL,Retiro,1818 S.A.C
1203,INLAND ENERGY SAC,SAN JUAN 220,CB00089INL,Retiro,METROCOLOR
1204,INLAND ENERGY SAC,INDUSTRIALES 220,CB00102INL,Retiro,NORTHING S.A.C.
1205,INLAND ENERGY SAC,INDUSTRIALES 220,CB00096INL,Retiro,PLASTICOS DEL CENTRO S.A.C.
1206,INLAND ENERGY SAC,INDUSTRIALES 220,CB00181INL,Retiro,SCOTIABANK PERU S.A.A.
1207,INLAND ENERGY SAC,SAN JUAN 220,CB00104INL,Retiro,EMUSA PERU S.A.C.
1208,INLAND ENERGY SAC,SAN JUAN 220,CB00107INL,Retiro,PERUANA DE ESTACIONES DE SERVICIOS S.A.C
1209,INLAND ENERGY SAC,SAN JUAN 220,CB00163INL,Retiro,PERUANA DE ESTACIONES DE SERVICIOS S.A.C
1210,INLAND ENERGY SAC,INDUSTRIALES 220,CB00111INL,Retiro,INDUSTRIAS TEXTILES DE SUD AMERICA S.A.C.
1211,INLAND ENERGY SAC,ALTO PRADERAS 220kV,CB00110INL,Retiro,FILTEX S.A.C.
1212,INLAND ENERGY SAC,SAN JUAN 220,CB00113INL,Retiro,GOLDEN GAMING S.A.
1213,INLAND ENERGY SAC,SAN JUAN 220,CB00114INL,Retiro,NEWPORT CAPITAL S.A.C.
1214,INLAND ENERGY SAC,SAN JUAN 220,CB00116INL,Retiro,GASBRA SAC
1215,INLAND ENERGY SAC,SANTA ROSA 220,CB00117INL,Retiro,GASBRA SAC
1216,INLAND ENERGY SAC,SAN JUAN 220,CB00115INL,Retiro,BRATA S.R.L.
1217,INLAND ENERGY SAC,SANTA ROSA 220,CB00120INL,Retiro,KURESA S A
1218,INLAND ENERGY SAC,INDUSTRIALES 220,CB00179INL,Retiro,PACIFICO COMPAÑIA DE SEGUROS Y REASEGUROS
1219,INLAND ENERGY SAC,INDUSTRIALES 220,CB00180INL,Retiro,PACIFICO COMPAÑIA DE SEGUROS Y REASEGUROS
1220,INLAND ENERGY SAC,SAN JUAN 220,CB00121INL,Retiro,INDUSTRIAL EL SOL S.A.C.
1221,INLAND ENERGY SAC,SAN JUAN 220,CB00125INL,Retiro,REENCAUCHADORA EL SOL S.A.C.
1222,INLAND ENERGY SAC,INDUSTRIALES 220,CB00122INL,Retiro,METSO PERU S.A.
1223,INLAND ENERGY SAC,SAN JUAN 220,CB00126INL,Retiro,INDUSTRIAS TEXTILES ENZO S.A
1224,INLAND ENERGY SAC,SANTA ROSA 220,CB00127INL,Retiro,ITAL GRES INDUSTRIAL S.A.C.
1225,INLAND ENERGY SAC,ALTO PRADERAS 220kV,CB00129INL,Retiro,FIBRAFIL S.A.
1226,INLAND ENERGY SAC,CHILCA REP 220,CB00131INL,Retiro,FIBRAFIL S.A.
1227,INLAND ENERGY SAC,INDUSTRIALES 220,CB00128INL,Retiro,FABRILCO S.A.C.
1228,INLAND ENERGY SAC,CHILCA REP 220,CB00143INL,Retiro,ALIMENCORP SOCIEDAD ANONIMA CERRADA
1229,INLAND ENERGY SAC,INDUSTRIALES 220,CB00172INL,Retiro,CONSTRUCTORA EL ROBLE S.A.C.
1230,INLAND ENERGY SAC,INDUSTRIALES 220,CB00170INL,Retiro,CONSTRUCTORA EL ROBLE S.A.C.
1231,INLAND ENERGY SAC,INDUSTRIALES 220,CB00171INL,Retiro,CONSTRUCTORA EL ROBLE S.A.C.
1232,ATRIA ENERGIA S.A.C.,INDEPENDENCIA 220,CB00102HSR,Retiro,TEXTIL DEL VALLE S.A
1233,STATKRAFT S.A,SANTA ROSA 220,CB00155SKP,Retiro,CONSTRUCCIONES A MAGGIOLO S.A.
1234,ENGIE,CHILCA REP 220,CB00298ENG,Retiro,FERREYCORP S.A.A.
1235,ENGIE,INDEPENDENCIA 220,CB00308ENG,Retiro,SAN FERNANDO
1236,ENGIE,SANTA ROSA 220,CB00310ENG,Retiro,SAN FERNANDO
1237,ENGIE,SOCABAYA 138,CB00304ENG,Retiro,GRANJA RINCONADA DEL SUR S.A.
1238,ENGIE,CACHIMAYO 138,CB00306ENG,Retiro,ANABI S.A.C
1239,INLAND ENERGY SAC,SAN JUAN 220,CB00182INL,Retiro,UNIVERSIDAD PERUANA CIENCIAS APLICADAS S.A.C.
1240,INLAND ENERGY SAC,SAN JUAN 220,CB00183INL,Retiro,UNIVERSIDAD PERUANA CIENCIAS APLICADAS S.A.C.
1241,HUAURA POWER GROUP S.A.,CHICLAYO 220,CB00011HPG,Retiro,AGRICOLA CERRO PRIETO S.A.
1242,ENGIE,CHAVARRIA 220,CB00315ENG,Retiro,FERREYROS SOCIEDAD ANÓNIMA
1243,ENGIE,SAN JUAN 220,CB00316ENG,Retiro,FERREYROS SOCIEDAD ANÓNIMA
1244,ENGIE,CHAVARRIA 220,CB00314ENG,Retiro,FERREYCORP S.A.A.
1245,ENGIE,CHAVARRIA 220,CB00313ENG,Retiro,FARGOLINE SOCIEDAD ANONIMA - FARGOLINE S.A.
1246,ENEL GENERACION PERU S.A.A.,SAN JUAN 220,CB00328EPE,Retiro,CORPORACION MG SOCIEDAD ANONIMA CERRADA
1247,ENEL GENERACION PERU S.A.A.,INDUSTRIALES 220,CB00326EPE,Retiro,CORPORACION MG SOCIEDAD ANONIMA CERRADA
1248,INLAND ENERGY SAC,SAN JUAN 220,CB00186INL,Retiro,LUZ DEL SUR
1249,INLAND ENERGY SAC,ALTO PRADERAS 220kV,CB00185INL,Retiro,LUZ DEL SUR
1250,INLAND ENERGY SAC,SANTA ROSA 220,CB00190INL,Retiro,LUZ DEL SUR
1251,STATKRAFT S.A,SANTA ROSA 220,CB00156SKP,Retiro,UNIQUE S.A.
1252,EGESUR,YAUPI138,CB00060EGS,Retiro,EDELSA S.A.
1253,ENGIE,JULIACA 138,CL00147ENG,Retiro,ELECTRO PUNO
1254,ENGIE,PUNO 138,CL00148ENG,Retiro,ELECTRO PUNO
1255,ENGIE,SAN GABAN 138,CL00149ENG,Retiro,ELECTRO PUNO
1256,EGASA,INDEPENDENCIA 220,CB00053EGA,Retiro,COELVISAC
1257,EMPRESA DE GENERACION HUALLAGA,CALLALLI 138,CL00068ODE,Retiro,ADINELSA ADN
1258,ENGIE,CAJAMARCA 220,CB00319ENG,Retiro,NESTLE PERU S A
1259,ENGIE,INDEPENDENCIA 220,CB00320ENG,Retiro,NESTLE PERU S A
1260,SAN GABAN,HUANCAVELICA 220,CB00060SGB,Retiro,COELVISAC
1261,ATRIA ENERGIA S.A.C.,PIURA OESTE 220,CB00103HSR,Retiro,CLEAN ENERGY DEL PERU S.R.L.
1262,KALLPA GENERACION S.A.,CALLALLI 138,CL00128KLL,Retiro,ADINELSA ADN
1263,STATKRAFT S.A,SANTA ROSA 220,CB00157SKP,Retiro,MOLINERA DEL CENTRO
1264,ELECTROPERU,PLANICIE220,CL00152ELP,Retiro,LUZ DEL SUR
1265,TERMOSELVA,PLANICIE220,CL00151TER,Retiro,LUZ DEL SUR
1266,ORAZUL ENERGY PERÚ,PLANICIE220,CL00049OEP,Retiro,LUZ DEL SUR
1267,KALLPA GENERACION S.A.,PLANICIE220,CL00130KLL,Retiro,LUZ DEL SUR
1268,KALLPA GENERACION S.A.,PLANICIE220,CL00129KLL,Retiro,LUZ DEL SUR
1269,ENGIE,PLANICIE220,CL00150ENG,Retiro,LUZ DEL SUR
1270,SAN GABAN,PLANICIE220,CL00145SGB,Retiro,LUZ DEL SUR
1271,ENEL GENERACION PERU S.A.A.,PLANICIE220,CL00144EPE,Retiro,LUZ DEL SUR
1272,ENEL GENERACION PIURA S.A.,PLANICIE220,CL00144EPI,Retiro,LUZ DEL SUR
1273,EGASA,PLANICIE220,CL00144EGA,Retiro,LUZ DEL SUR
1274,CHINANGO S.A.C.,PLANICIE220,CL00144CHI,Retiro,LUZ DEL SUR
1275,EGESUR,PLANICIE220,CL00145EGS,Retiro,LUZ DEL SUR
1276,FENIX POWER PERÚ,PLANICIE220,CL00147FPP,Retiro,LUZ DEL SUR
1277,HIDROELECTRICA HUANCHOR S.A.C.,PLANICIE220,CL00144HHU,Retiro,LUZ DEL SUR
1278,SAN GABAN,AZANGARO 138,CB00061SGB,Retiro,MARIBEL DE ORO A SOCIEDAD ANÓNIMA CERRADA - MARIBE
1279,INLAND ENERGY SAC,PLANICIE220,CB00195INL,Retiro,LUZ DEL SUR
1280,ENGIE,CHAVARRIA 220,CB00323ENG,Retiro,GLOBAL PLASTIC SOCIEDAD ANONIMA CERRADA
1281,ENGIE,SOCABAYA 138,CB00322ENG,Retiro,ALIMENTOS PROCESADOS SA
1282,SAN GABAN,MARCONA 220,CB00062SGB,Retiro,COELVISAC
1283,STATKRAFT S.A,SANTA ROSA 220,CB00162SKP,Retiro,TELEFONICA DEL PERU SAA
1284,STATKRAFT S.A,PIURA OESTE 220,CB00161SKP,Retiro,TELEFONICA DEL PERU SAA
1285,STATKRAFT S.A,SOCABAYA 138,CB00163SKP,Retiro,TELEFONICA DEL PERU SAA
1286,STATKRAFT S.A,CHICLAYO 220,CB00159SKP,Retiro,TELEFONICA DEL PERU SAA
1287,STATKRAFT S.A,CHIMBOTE1 220,CB00160SKP,Retiro,TELEFONICA DEL PERU SAA
1288,STATKRAFT S.A,TRUJILLO 220,CB00164SKP,Retiro,TELEFONICA DEL PERU SAA
1289,EGEMSA,SANTA ROSA 220,CB00149EGM,Retiro,LIMA GOLF CLUB
1290,INLAND ENERGY SAC,SAN JUAN 220,CB00197INL,Retiro,BANCO INTERAMERICANO DE FINANZAS
1291,INLAND ENERGY SAC,SANTA ROSA 220,CB00207INL,Retiro,REPRESENTACIONES DERCO INDUSTRIAL EIRL
1292,INLAND ENERGY SAC,ALTO PRADERAS 220kV,CB00209INL,Retiro,TERMOPACK  DEL PERU  S.A.C.
1293,INLAND ENERGY SAC,SAN JUAN 220,CB00210INL,Retiro,UNIONPLAST S A
1294,INLAND ENERGY SAC,SAN JUAN 220,CB00211INL,Retiro,VIJOGAS S.A.C.
1295,INLAND ENERGY SAC,PLANICIE220,CB00212INL,Retiro,ARES PERU SAC
1296,INLAND ENERGY SAC,INDUSTRIALES 220,CB00215INL,Retiro,LUZ DEL SUR
1297,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00126KLL,Retiro,HOMECENTERS PERUANOS
1298,TERMOCHILCA,TALARA 220,CB00071TCH,Retiro,UNNA ENERGIA S.A.
1299,TERMOCHILCA,SANTA ROSA 220,CB00075TCH,Retiro,MEGACENTRO LURÍN S.A.C.
1300,EGEMSA,HUACHO 220,CB00161EGM,Retiro,COELVISAC
1301,ENEL GENERACION PERU S.A.A.,MARCONA 220,CB00338EPE,Retiro,SHOUGANG HIERRO PERU
1302,EGEMSA,TRUJILLO 220,CB00179EGM,Retiro,SEABOARD OVERSEAS PERU S.A.
1303,FENIX POWER PERÚ,ICA 220,CB00152FPP,Retiro,GRUPO PATIO COMERCIAL S.A.C.
1304,ATRIA ENERGIA S.A.C.,MARCONA 220,CB00116HSR,Retiro,ANALYTICA MINERAL SERVICES
1305,EGEMSA,SAN JUAN 220,CB00182EGM,Retiro,SEABOARD OVERSEAS PERU S.A.
1306,ENEL GENERACION PERU S.A.A.,CAJAMARCA 220,CB00340EPE,Retiro,SHAHUINDO S.A.C.
1307,ENGIE,PUCALLPA 60,CB00331ENG,Retiro,ELECTRO UCAYALI
1308,ENGIE,SANTA ROSA 220,CB00332ENG,Retiro,FOSFORERA PERUANA S.A.
1309,ENGIE,CHAVARRIA 220,CB00333ENG,Retiro,TECNOFIL S A
1310,ATRIA ENERGIA S.A.C.,CHICLAYO 220,CB00124HSR,Retiro,MOLINERA DEL CENTRO S.C.R.LTDA.
1311,ATRIA ENERGIA S.A.C.,TRUJILLO 220,CB00125HSR,Retiro,MOLINERA DEL CENTRO S.C.R.LTDA.
1312,ATRIA ENERGIA S.A.C.,MARCONA 220,CB00123HSR,Retiro,EMPRESA MINERA OTAPARA S.A.- EMOTSA
1313,EGEMSA,SAN JUAN 220,CB00187EGM,Retiro,ENERGIGAS S.A.C.
1314,EGEMSA,SAN JUAN 220,CB00189EGM,Retiro,ENERGIGAS S.A.C.
1315,EGEMSA,SAN JUAN 220,CB00188EGM,Retiro,ENERGIGAS S.A.C.
1316,STATKRAFT S.A,SANTA ROSA 220,CB00173SKP,Retiro,UNIVERSIDAD SAN IGNACIO DE LOYOLA S.A
1317,STATKRAFT S.A,CHAVARRIA 220,CB00172SKP,Retiro,UNIVERSIDAD SAN IGNACIO DE LOYOLA S.A
1318,TERMOCHILCA,PLANICIE220,CL00144TCH,Retiro,LUZ DEL SUR
1319,ATRIA ENERGIA S.A.C.,SOCABAYA 220,CB00134HSR,Retiro,CAMAL FRIGORIFICO DON GOYO S.A.C.
1320,ATRIA ENERGIA S.A.C.,SOCABAYA 220,CB00139HSR,Retiro,ULITEX SOLE PERU SOCIEDAD ANONIMA CERRADA - ULITEX
1321,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00132HSR,Retiro,ALIMENTOS CIELO SOCIEDAD ANONIMA CERRADA - ALI CI
1322,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00133HSR,Retiro,ALIMENTOS CIELO SOCIEDAD ANONIMA CERRADA - ALI CI
1323,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00137HSR,Retiro,MAPFRE PERU COMPAÑIA DE SEGUROS Y REASEGUROS S.A.
1324,ATRIA ENERGIA S.A.C.,OROYA NUEVA 50,CB00138HSR,Retiro,MINERA IRL
1325,KALLPA GENERACION S.A.,TINTAYA EXISTENTE 138,CB00127KLL,Retiro,COMPAÑIA MINERA ANTAPACCAY S.A.
1326,ORAZUL ENERGY PERÚ,POMACOCHA 220,CB00035OEP,Retiro,MINERA CHINALCO PERÚ S.A.
1327,CELEPSA,CHILCA REP 220,CB00142CLP,Retiro,OPP FILM
1328,EGASA,SOCABAYA 138,CB00055EGA,Retiro,INCALPACA TEXTILES PERUANOS DE EXPORT SA
1329,SAN GABAN,CHICLAYO 220,CB00064SGB,Retiro,COELVISAC
1330,STATKRAFT S.A,SANTA ROSA 220,CB00174SKP,Retiro,A.W. FABER CASTELL PERUANA S.A.
