,EMPRESA,BARRA TRANSFERENCIA,CODIGO,ENTREGA/RETIRO,CENTRAL/CLIENTE
842,ENEL GENERACION PERU S.A.A.,TRUJILLO 220,CB00244EPE,Retiro,PESQUERA EXALMAR S.A.A.
843,ENEL GENERACION PERU S.A.A.,CHIMBOTE1 220,CB00242EPE,Retiro,PESQUERA EXALMAR S.A.A.
844,ENEL GENERACION PERU S.A.A.,INDEPENDENCIA 220,CB00247EPE,Retiro,PESQUERA EXALMAR S.A.A.
845,ENGIE,TRUJILLO 220,CB00236ENG,Retiro,CARTAVIO SOCIEDAD ANONIMA ABIERTA
846,ENEL GENERACION PERU S.A.A.,ICA 220,CB00258EPE,Retiro,AGROINDUSTRIAS AIB S.A
847,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00261EPE,Retiro,BANCO PICHINCHA
848,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00262EPE,Retiro,CARLOS KOCH PRATTES S A
849,ENGIE,SOCABAYA 138,CB00238ENG,Retiro,LECHE GLORIA S.A.
850,ENGIE,CHAVARRIA 220,CB00239ENG,Retiro,FARMEX S A
851,ENEL GENERACION PERU S.A.A.,TRUJILLO 220,CB00279EPE,Retiro,CFG INVESTMENT SAC
852,ENEL GENERACION PERU S.A.A.,CHIMBOTE1 220,CB00277EPE,Retiro,CFG INVESTMENT SAC
853,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00289EPE,Retiro,CLINICA GOOD HOPE
854,ENEL GENERACION PERU S.A.A.,TRUJILLO 220,CB00281EPE,Retiro,CORPORACION PESQUERA INCA S.A.C.
855,ENEL GENERACION PERU S.A.A.,CHIMBOTE1 220,CB00280EPE,Retiro,CORPORACION PESQUERA INCA S.A.C.
856,ENEL GENERACION PERU S.A.A.,SAN JUAN 220,CB00282EPE,Retiro,ELECTRO CONDUCTORES PERUANOS S.A.C.
857,STATKRAFT S.A,SANTA ROSA 220,CB00147SKP,Retiro,EUROGROUP S.A.C.
858,KALLPA GENERACION S.A.,CUTERVO 138,CB00003KLL,Retiro,ELECTRO ORIENTE
859,KALLPA GENERACION S.A.,ICA 220,CB00005KLL,Retiro,ADINELSA ADN
860,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00006KLL,Retiro,ADINELSA ADN
861,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00008KLL,Retiro,ADINELSA ADN
862,KALLPA GENERACION S.A.,PARAMONGA NUEVA 220,CB00009KLL,Retiro,ADINELSA ADN
863,KALLPA GENERACION S.A.,HUACHO 220,CB00010KLL,Retiro,ADINELSA ADN
864,KALLPA GENERACION S.A.,HUANCAVELICA 220,CB00011KLL,Retiro,ADINELSA ADN
865,KALLPA GENERACION S.A.,CHILCA REP 220,CB00012KLL,Retiro,ADINELSA ADN
866,KALLPA GENERACION S.A.,CHICLAYO 220,CB00015KLL,Retiro,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON S.
867,KALLPA GENERACION S.A.,DOLORESPATA 138,CB00016KLL,Retiro,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON S.
868,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00017KLL,Retiro,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON S.
869,KALLPA GENERACION S.A.,SOCABAYA 138,CB00018KLL,Retiro,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON S.
870,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00019KLL,Retiro,CARVIMSA
871,KALLPA GENERACION S.A.,SAN JUAN 220,CB00020KLL,Retiro,CERAMICA SAN LORENZO S.A.C.
872,KALLPA GENERACION S.A.,PUCALLPA 60,CB00021KLL,Retiro,CERVECERÍA SAN JUAN
873,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00022KLL,Retiro,CINEPLEX S.A.
874,KALLPA GENERACION S.A.,CHICLAYO 220,CB00023KLL,Retiro,CINEPLEX S.A.
875,KALLPA GENERACION S.A.,SAN JUAN 220,CB00024KLL,Retiro,CINEPLEX S.A.
876,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00025KLL,Retiro,CINEPLEX S.A.
877,KALLPA GENERACION S.A.,TINTAYA EXISTENTE 138,CB00028KLL,Retiro,COMPAÑIA MINERA ANTAPACCAY S.A.
878,KALLPA GENERACION S.A.,TINTAYA NUEVA 220,CB00029KLL,Retiro,COMPAÑIA MINERA ANTAPACCAY S.A.
879,KALLPA GENERACION S.A.,CAJAMARCA 220,CB00040KLL,Retiro,HOMECENTERS PERUANOS
880,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00041KLL,Retiro,HOMECENTERS PERUANOS
881,KALLPA GENERACION S.A.,TRUJILLO 220,CB00043KLL,Retiro,HOMECENTERS PERUANOS
882,KALLPA GENERACION S.A.,PUCALLPA 60,CB00044KLL,Retiro,HOMECENTERS PERUANOS ORIENTE
883,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00045KLL,Retiro,INDUSTRIAS ELECTRO QUIMICAS
884,KALLPA GENERACION S.A.,SAN JUAN 220,CB00046KLL,Retiro,INVERSIONES MAMAY E.I.R.L.
885,KALLPA GENERACION S.A.,HUALLANCA 138,CB00048KLL,Retiro,MINERA AURIFERA RETAMAS
886,KALLPA GENERACION S.A.,CAJAMARCA 220,CB00050KLL,Retiro,MINERA GOLD FIELDS
887,KALLPA GENERACION S.A.,LA NIÑA 220,CB00051KLL,Retiro,MINERA MISKY MAYO
888,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00052KLL,Retiro,MOLITALIA S.A.
889,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00055KLL,Retiro,QUIMPAC S.A.
890,KALLPA GENERACION S.A.,CAJAMARCA 220,CB00056KLL,Retiro,REAL PLAZA S.R.L.
891,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00057KLL,Retiro,REAL PLAZA S.R.L.
892,KALLPA GENERACION S.A.,CHICLAYO 220,CB00058KLL,Retiro,REAL PLAZA S.R.L.
893,KALLPA GENERACION S.A.,DOLORESPATA 138,CB00059KLL,Retiro,REAL PLAZA S.R.L.
894,KALLPA GENERACION S.A.,HUANUCO 138,CB00060KLL,Retiro,REAL PLAZA S.R.L.
895,KALLPA GENERACION S.A.,HUAYUCACHI 220,CB00061KLL,Retiro,REAL PLAZA S.R.L.
896,KALLPA GENERACION S.A.,JULIACA 138,CB00062KLL,Retiro,REAL PLAZA S.R.L.
897,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00063KLL,Retiro,REAL PLAZA S.R.L.
898,KALLPA GENERACION S.A.,PUCALLPA 60,CB00064KLL,Retiro,REAL PLAZA S.R.L.
899,KALLPA GENERACION S.A.,SAN JUAN 220,CB00065KLL,Retiro,REAL PLAZA S.R.L.
900,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00066KLL,Retiro,REAL PLAZA S.R.L.
901,KALLPA GENERACION S.A.,SOCABAYA 138,CB00067KLL,Retiro,REAL PLAZA S.R.L.
902,KALLPA GENERACION S.A.,TRUJILLO 220,CB00068KLL,Retiro,REAL PLAZA S.R.L.
903,KALLPA GENERACION S.A.,VENTANILLA 220,CB00069KLL,Retiro,REFINERIA LA PAMPILLA S.A.A
904,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00070KLL,Retiro,SAN MIGUEL INDUSTRIAS PET S.A.
905,KALLPA GENERACION S.A.,CALLALLI 138,CB00071KLL,Retiro,SEAL
906,KALLPA GENERACION S.A.,CHILINA 138,CB00072KLL,Retiro,SEAL
907,KALLPA GENERACION S.A.,MARCONA 220,CB00073KLL,Retiro,SEAL
908,KALLPA GENERACION S.A.,MOLLENDO 138,CB00074KLL,Retiro,SEAL
909,KALLPA GENERACION S.A.,REPARTICIÓN 138,CB00075KLL,Retiro,SEAL
910,KALLPA GENERACION S.A.,SANTUARIO 138,CB00076KLL,Retiro,SEAL
911,KALLPA GENERACION S.A.,SOCABAYA 138,CB00077KLL,Retiro,SEAL
912,KALLPA GENERACION S.A.,BOTIFLACA 138,CB00078KLL,Retiro,SOUTHERN PERU CC
913,KALLPA GENERACION S.A.,BOTIFLACA 138,CB00079KLL,Retiro,SOUTHERN PERU CC
914,KALLPA GENERACION S.A.,ILO ELP 138,CB00080KLL,Retiro,SOUTHERN PERU CC
915,KALLPA GENERACION S.A.,ILO ELP 138,CB00081KLL,Retiro,SOUTHERN PERU CC
916,KALLPA GENERACION S.A.,MOQUEGUA 138,CB00082KLL,Retiro,SOUTHERN PERU CC
917,KALLPA GENERACION S.A.,MOQUEGUA 138,CB00083KLL,Retiro,SOUTHERN PERU CC
918,KALLPA GENERACION S.A.,TOQUEPALA 138,CB00084KLL,Retiro,SOUTHERN PERU CC
919,KALLPA GENERACION S.A.,TOQUEPALA 138,CB00085KLL,Retiro,SOUTHERN PERU CC
920,KALLPA GENERACION S.A.,CAJAMARCA 220,CB00086KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
921,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00087KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
922,KALLPA GENERACION S.A.,CHICLAYO 220,CB00088KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
923,KALLPA GENERACION S.A.,CHILCA REP 220,CB00089KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
924,KALLPA GENERACION S.A.,CHIMBOTE1 138,CB00090KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
925,KALLPA GENERACION S.A.,DOLORESPATA 138,CB00091KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
926,KALLPA GENERACION S.A.,HUACHO 220,CB00092KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
927,KALLPA GENERACION S.A.,HUAYUCACHI 220,CB00093KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
928,KALLPA GENERACION S.A.,ICA 220,CB00094KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
929,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00095KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
930,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00096KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
931,KALLPA GENERACION S.A.,JULIACA 138,CB00097KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
932,KALLPA GENERACION S.A.,LOS HEROES 66,CB00098KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
933,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00099KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
934,KALLPA GENERACION S.A.,PUNO 138,CB00101KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
935,KALLPA GENERACION S.A.,SAN JUAN 220,CB00102KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
936,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00103KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
937,KALLPA GENERACION S.A.,SOCABAYA 138,CB00104KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
938,KALLPA GENERACION S.A.,TALARA 220,CB00105KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
939,KALLPA GENERACION S.A.,TRUJILLO 220,CB00106KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
940,KALLPA GENERACION S.A.,ZAPALLAL 220,CB00107KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
941,KALLPA GENERACION S.A.,CAJAMARCA 220,CB00108KLL,Retiro,TIENDAS PERUANAS SA
942,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00109KLL,Retiro,TIENDAS PERUANAS SA
943,KALLPA GENERACION S.A.,DOLORESPATA 138,CB00110KLL,Retiro,TIENDAS PERUANAS SA
944,KALLPA GENERACION S.A.,HUAYUCACHI 220,CB00111KLL,Retiro,TIENDAS PERUANAS SA
945,KALLPA GENERACION S.A.,ICA 220,CB00112KLL,Retiro,TIENDAS PERUANAS SA
946,KALLPA GENERACION S.A.,JULIACA 138,CB00113KLL,Retiro,TIENDAS PERUANAS SA
947,KALLPA GENERACION S.A.,PUCALLPA 60,CB00114KLL,Retiro,TIENDAS PERUANAS SA
948,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00115KLL,Retiro,TIENDAS PERUANAS SA
949,KALLPA GENERACION S.A.,SOCABAYA 138,CB00116KLL,Retiro,TIENDAS PERUANAS SA
950,KALLPA GENERACION S.A.,TRUJILLO 220,CB00117KLL,Retiro,TIENDAS PERUANAS SA
951,KALLPA GENERACION S.A.,AUCAYACU 138,CL00001KLL,Retiro,ELECTROCENTRO
952,KALLPA GENERACION S.A.,CAMPO ARMIÑO 220,CL00002KLL,Retiro,ELECTROCENTRO
953,KALLPA GENERACION S.A.,CARHUAMAYO 138,CL00003KLL,Retiro,ELECTROCENTRO
954,KALLPA GENERACION S.A.,CONDORCOCHA 44,CL00004KLL,Retiro,ELECTROCENTRO
955,KALLPA GENERACION S.A.,HUANCAVELICA 220,CL00005KLL,Retiro,ELECTROCENTRO
956,KALLPA GENERACION S.A.,HUANUCO 138,CL00006KLL,Retiro,ELECTROCENTRO
957,KALLPA GENERACION S.A.,HUAYUCACHI 220,CL00007KLL,Retiro,ELECTROCENTRO
958,KALLPA GENERACION S.A.,OROYA NUEVA 50,CL00008KLL,Retiro,ELECTROCENTRO
959,KALLPA GENERACION S.A.,PACHACHACA 220,CL00009KLL,Retiro,ELECTROCENTRO
960,KALLPA GENERACION S.A.,PARAGSHA2 138,CL00010KLL,Retiro,ELECTROCENTRO
961,KALLPA GENERACION S.A.,POMACOCHA 220,CL00011KLL,Retiro,ELECTROCENTRO
962,KALLPA GENERACION S.A.,TINGO MARIA 138,CL00012KLL,Retiro,ELECTROCENTRO
963,KALLPA GENERACION S.A.,VIZCARRA 220,CL00013KLL,Retiro,ELECTROCENTRO
964,KALLPA GENERACION S.A.,YAUPI138,CL00014KLL,Retiro,ELECTROCENTRO
965,KALLPA GENERACION S.A.,LA NIÑA 220,CL00015KLL,Retiro,ELECTRONOROESTE S.A.
966,KALLPA GENERACION S.A.,PIURA OESTE 220,CL00016KLL,Retiro,ELECTRONOROESTE S.A.
967,KALLPA GENERACION S.A.,TALARA 220,CL00017KLL,Retiro,ELECTRONOROESTE S.A.
968,KALLPA GENERACION S.A.,ZORRITOS 220,CL00018KLL,Retiro,ELECTRONOROESTE S.A.
969,KALLPA GENERACION S.A.,AYAVIRI 138,CL00019KLL,Retiro,ELECTRO PUNO
970,KALLPA GENERACION S.A.,AZANGARO 138,CL00020KLL,Retiro,ELECTRO PUNO
971,KALLPA GENERACION S.A.,JULIACA 138,CL00021KLL,Retiro,ELECTRO PUNO
972,KALLPA GENERACION S.A.,PUNO 138,CL00022KLL,Retiro,ELECTRO PUNO
973,KALLPA GENERACION S.A.,SAN GABAN 138,CL00023KLL,Retiro,ELECTRO PUNO
974,KALLPA GENERACION S.A.,AGUAYTIA 22.9,CL00024KLL,Retiro,ELECTRO UCAYALI
975,KALLPA GENERACION S.A.,PUCALLPA 60,CL00025KLL,Retiro,ELECTRO UCAYALI
976,KALLPA GENERACION S.A.,CAJAMARCA 220,CL00026KLL,Retiro,HIDRANDINA
977,KALLPA GENERACION S.A.,CHIMBOTE1 138,CL00027KLL,Retiro,HIDRANDINA
978,KALLPA GENERACION S.A.,CHIMBOTE1 220,CL00028KLL,Retiro,HIDRANDINA
979,KALLPA GENERACION S.A.,GUADALUPE 220,CL00029KLL,Retiro,HIDRANDINA
980,KALLPA GENERACION S.A.,GUADALUPE 60,CL00030KLL,Retiro,HIDRANDINA
981,KALLPA GENERACION S.A.,HUALLANCA 138,CL00031KLL,Retiro,HIDRANDINA
982,KALLPA GENERACION S.A.,PARAMONGA NUEVA 220,CL00032KLL,Retiro,HIDRANDINA
983,KALLPA GENERACION S.A.,TRUJILLO 220,CL00033KLL,Retiro,HIDRANDINA
984,KALLPA GENERACION S.A.,CALLALLI 138,CL00034KLL,Retiro,SEAL
985,KALLPA GENERACION S.A.,CHILINA 138,CL00035KLL,Retiro,SEAL
986,KALLPA GENERACION S.A.,MARCONA 220,CL00036KLL,Retiro,SEAL
987,KALLPA GENERACION S.A.,MOLLENDO 138,CL00037KLL,Retiro,SEAL
988,KALLPA GENERACION S.A.,REPARTICIÓN 138,CL00038KLL,Retiro,SEAL
989,KALLPA GENERACION S.A.,SANTUARIO 138,CL00039KLL,Retiro,SEAL
990,KALLPA GENERACION S.A.,SOCABAYA 138,CL00040KLL,Retiro,SEAL
991,ENEL GENERACION PERU S.A.A.,MARCONA 220,CB00290EPE,Retiro,MINERA CONFIANZA S.A.C.
992,KALLPA GENERACION S.A.,CACHIMAYO 138,CL00049KLL,Retiro,ELECTRO SUR ESTE
993,KALLPA GENERACION S.A.,COMBAPATA 138,CL00050KLL,Retiro,ELECTRO SUR ESTE
994,KALLPA GENERACION S.A.,DOLORESPATA 138,CL00051KLL,Retiro,ELECTRO SUR ESTE
995,KALLPA GENERACION S.A.,MACHUPICCHU 138,CL00052KLL,Retiro,ELECTRO SUR ESTE
996,KALLPA GENERACION S.A.,QUENCORO 138,CL00053KLL,Retiro,ELECTRO SUR ESTE
997,KALLPA GENERACION S.A.,SAN GABAN 138,CL00054KLL,Retiro,ELECTRO SUR ESTE
998,KALLPA GENERACION S.A.,TINTAYA EXISTENTE 138,CL00055KLL,Retiro,ELECTRO SUR ESTE
999,KALLPA GENERACION S.A.,CAJAMARCA 220,CL00056KLL,Retiro,ELECTRONORTE S.A.
1000,KALLPA GENERACION S.A.,CARHUAQUERO 220,CL00057KLL,Retiro,ELECTRONORTE S.A.
1001,KALLPA GENERACION S.A.,CHICLAYO 220,CL00058KLL,Retiro,ELECTRONORTE S.A.
1002,KALLPA GENERACION S.A.,ARICOTA66,CL00059KLL,Retiro,ELECTROSUR S.A.
1003,KALLPA GENERACION S.A.,ILO ELP 138,CL00060KLL,Retiro,ELECTROSUR S.A.
1004,KALLPA GENERACION S.A.,LOS HEROES 66,CL00061KLL,Retiro,ELECTROSUR S.A.
1005,KALLPA GENERACION S.A.,MOQUEGUA 138,CL00062KLL,Retiro,ELECTROSUR S.A.
1006,KALLPA GENERACION S.A.,SOCABAYA 138,CL00063KLL,Retiro,ELECTROSUR S.A.
1007,KALLPA GENERACION S.A.,TOQUEPALA 138,CL00064KLL,Retiro,ELECTROSUR S.A.
1008,ENEL GENERACION PERU S.A.A.,COTARUSE 220,CB00291EPE,Retiro,MINERA LAS BAMBAS S.A.
1009,KALLPA GENERACION S.A.,CACHIMAYO 138,CL00065KLL,Retiro,ELECTRO SUR ESTE
1010,KALLPA GENERACION S.A.,COMBAPATA 138,CL00066KLL,Retiro,ELECTRO SUR ESTE
1011,KALLPA GENERACION S.A.,DOLORESPATA 138,CL00067KLL,Retiro,ELECTRO SUR ESTE
1012,KALLPA GENERACION S.A.,MACHUPICCHU 138,CL00068KLL,Retiro,ELECTRO SUR ESTE
1013,KALLPA GENERACION S.A.,QUENCORO 138,CL00069KLL,Retiro,ELECTRO SUR ESTE
1014,KALLPA GENERACION S.A.,SAN GABAN 138,CL00070KLL,Retiro,ELECTRO SUR ESTE
1015,KALLPA GENERACION S.A.,TINTAYA EXISTENTE 138,CL00071KLL,Retiro,ELECTRO SUR ESTE
1016,KALLPA GENERACION S.A.,CARABAYLLO 220,CL00072KLL,Retiro,ENEL DISTRIBUCION PERU
1017,KALLPA GENERACION S.A.,CHAVARRIA 220,CL00073KLL,Retiro,ENEL DISTRIBUCION PERU
1018,KALLPA GENERACION S.A.,HUACHO 220,CL00074KLL,Retiro,ENEL DISTRIBUCION PERU
1019,KALLPA GENERACION S.A.,LOMERA 220,CL00075KLL,Retiro,ENEL DISTRIBUCION PERU
1020,KALLPA GENERACION S.A.,PARAMONGA NUEVA 220,CL00076KLL,Retiro,ENEL DISTRIBUCION PERU
1021,KALLPA GENERACION S.A.,SANTA ROSA 220,CL00077KLL,Retiro,ENEL DISTRIBUCION PERU
1022,KALLPA GENERACION S.A.,VENTANILLA 220,CL00078KLL,Retiro,ENEL DISTRIBUCION PERU
1023,KALLPA GENERACION S.A.,ZAPALLAL 220,CL00079KLL,Retiro,ENEL DISTRIBUCION PERU
1024,KALLPA GENERACION S.A.,CAJAMARCA 220,CL00080KLL,Retiro,HIDRANDINA
1025,KALLPA GENERACION S.A.,CHIMBOTE1 138,CL00081KLL,Retiro,HIDRANDINA
1026,KALLPA GENERACION S.A.,CHIMBOTE1 220,CL00082KLL,Retiro,HIDRANDINA
1027,KALLPA GENERACION S.A.,GUADALUPE 220,CL00083KLL,Retiro,HIDRANDINA
1028,KALLPA GENERACION S.A.,GUADALUPE 60,CL00084KLL,Retiro,HIDRANDINA
1029,KALLPA GENERACION S.A.,HUALLANCA 138,CL00085KLL,Retiro,HIDRANDINA
1030,KALLPA GENERACION S.A.,PARAMONGA NUEVA 220,CL00086KLL,Retiro,HIDRANDINA
1031,KALLPA GENERACION S.A.,TRUJILLO 220,CL00087KLL,Retiro,HIDRANDINA
1032,KALLPA GENERACION S.A.,CALLAHUANCA EDEGEL 220,CL00088KLL,Retiro,LUZ DEL SUR
1033,KALLPA GENERACION S.A.,CANTERA 220,CL00089KLL,Retiro,LUZ DEL SUR
1034,KALLPA GENERACION S.A.,CHILCA REP 220,CL00090KLL,Retiro,LUZ DEL SUR
1035,KALLPA GENERACION S.A.,INDUSTRIALES 220,CL00091KLL,Retiro,LUZ DEL SUR
1036,KALLPA GENERACION S.A.,SAN JUAN 220,CL00092KLL,Retiro,LUZ DEL SUR
1037,KALLPA GENERACION S.A.,SANTA ROSA 220,CL00093KLL,Retiro,LUZ DEL SUR
1038,KALLPA GENERACION S.A.,CALLALLI 138,CL00094KLL,Retiro,SEAL
1039,KALLPA GENERACION S.A.,CHILINA 138,CL00095KLL,Retiro,SEAL
1040,KALLPA GENERACION S.A.,MARCONA 220,CL00096KLL,Retiro,SEAL
1041,KALLPA GENERACION S.A.,MOLLENDO 138,CL00097KLL,Retiro,SEAL
1042,KALLPA GENERACION S.A.,REPARTICIÓN 138,CL00098KLL,Retiro,SEAL
1043,KALLPA GENERACION S.A.,SANTUARIO 138,CL00099KLL,Retiro,SEAL
1044,KALLPA GENERACION S.A.,SOCABAYA 138,CL00100KLL,Retiro,SEAL
1045,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00293EPE,Retiro,PRECOTEX
1046,EMPRESA DE GENERACION HUANZA,GUADALUPE 60,CB00015EGH,Retiro,MINERA LA ZANJA S.R.L
1047,ORAZUL ENERGY PERÚ,PIURA OESTE 220,CL00027OEP,Retiro,ELECTRONOROESTE S.A.
1048,ORAZUL ENERGY PERÚ,TALARA 220,CL00032OEP,Retiro,ELECTRONOROESTE S.A.
1049,ORAZUL ENERGY PERÚ,ZORRITOS 220,CL00038OEP,Retiro,ELECTRONOROESTE S.A.
1050,ORAZUL ENERGY PERÚ,CAJAMARCA 220,CL00040OEP,Retiro,ELECTRONORTE S.A.
1051,ORAZUL ENERGY PERÚ,CARHUAQUERO 220,CL00007OEP,Retiro,ELECTRONORTE S.A.
1052,ORAZUL ENERGY PERÚ,CHICLAYO 220,CL00009OEP,Retiro,ELECTRONORTE S.A.
1053,ORAZUL ENERGY PERÚ,CAJAMARCA 220,CL00003OEP,Retiro,HIDRANDINA
1054,ORAZUL ENERGY PERÚ,CHIMBOTE1 138,CL00011OEP,Retiro,HIDRANDINA
1055,ORAZUL ENERGY PERÚ,CHIMBOTE1 220,CL00001OEP,Retiro,HIDRANDINA
1056,ORAZUL ENERGY PERÚ,GUADALUPE 220,CL00013OEP,Retiro,HIDRANDINA
1057,ORAZUL ENERGY PERÚ,GUADALUPE 60,CL00014OEP,Retiro,HIDRANDINA
1058,ORAZUL ENERGY PERÚ,HUALLANCA 138,CL00016OEP,Retiro,HIDRANDINA
1059,ORAZUL ENERGY PERÚ,PARAMONGA NUEVA 220,CL00026OEP,Retiro,HIDRANDINA
1060,ORAZUL ENERGY PERÚ,TRUJILLO 220,CL00035OEP,Retiro,HIDRANDINA
1061,ORAZUL ENERGY PERÚ,HUANCAVELICA 220,CL00018OEP,Retiro,ELECTRO DUNAS
1062,ORAZUL ENERGY PERÚ,TOCACHE 138,CL00034OEP,Retiro,ELECTRO ORIENTE
1063,ORAZUL ENERGY PERÚ,CARABAYLLO 220,CL00005OEP,Retiro,ENEL DISTRIBUCION PERU
1064,ORAZUL ENERGY PERÚ,CHAVARRIA 220,CL00008OEP,Retiro,ENEL DISTRIBUCION PERU
1065,ORAZUL ENERGY PERÚ,HUACHO 220,CL00015OEP,Retiro,ENEL DISTRIBUCION PERU
1066,ORAZUL ENERGY PERÚ,PARAMONGA NUEVA 220,CL00025OEP,Retiro,ENEL DISTRIBUCION PERU
1067,ORAZUL ENERGY PERÚ,SANTA ROSA 220,CL00031OEP,Retiro,ENEL DISTRIBUCION PERU
1068,ORAZUL ENERGY PERÚ,VENTANILLA 220,CL00036OEP,Retiro,ENEL DISTRIBUCION PERU
1069,ORAZUL ENERGY PERÚ,ZAPALLAL 220,CL00037OEP,Retiro,ENEL DISTRIBUCION PERU
1070,ORAZUL ENERGY PERÚ,LOMERA 220,CL00045OEP,Retiro,ENEL DISTRIBUCION PERU
1071,ORAZUL ENERGY PERÚ,CALLAHUANCA EDEGEL 220,CL00039OEP,Retiro,LUZ DEL SUR
1072,ORAZUL ENERGY PERÚ,CHILCA REP 220,CL00010OEP,Retiro,LUZ DEL SUR
1073,ORAZUL ENERGY PERÚ,INDUSTRIALES 220,CL00022OEP,Retiro,LUZ DEL SUR
1074,ORAZUL ENERGY PERÚ,SAN JUAN 220,CL00029OEP,Retiro,LUZ DEL SUR
1075,ORAZUL ENERGY PERÚ,SANTA ROSA 220,CL00030OEP,Retiro,LUZ DEL SUR
1076,ORAZUL ENERGY PERÚ,CANTERA 220,CL00044OEP,Retiro,LUZ DEL SUR
1077,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00294EPE,Retiro,CALIZA CEMENTO INCA S.A.
1078,ENGIE,SAN JUAN 220,CB00244ENG,Retiro,PARQUE LAMBRAMANI SAC
1079,ENEL GENERACION PERU S.A.A.,INDEPENDENCIA 220,CB00298EPE,Retiro,COMPLEJO AGROINDUSTRIAL BETA S.A.
1080,ENEL GENERACION PERU S.A.A.,ICA 220,CB00297EPE,Retiro,COMPLEJO AGROINDUSTRIAL BETA S.A.
1081,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00301EPE,Retiro,PEVISA AUTO PARTS S.A.
1082,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00304EPE,Retiro,UNIVERSIDAD PERUANA UNION
1083,STATKRAFT S.A,SANTA ROSA 220,CB00150SKP,Retiro,TDM GEOSINTETICOS S.A.
1084,ENGIE,CHIMBOTE1 220,CB00269ENG,Retiro,HIDRANDINA
1085,ENGIE,CAJAMARCA 220,CB00267ENG,Retiro,HIDRANDINA
1086,ENGIE,CHIMBOTE1 138,CB00268ENG,Retiro,HIDRANDINA
1087,ENGIE,GUADALUPE 220,CB00270ENG,Retiro,HIDRANDINA
1088,ENGIE,GUADALUPE 60,CB00271ENG,Retiro,HIDRANDINA
1089,ENGIE,HUALLANCA 138,CB00272ENG,Retiro,HIDRANDINA
1090,ENGIE,PARAMONGA NUEVA 220,CB00273ENG,Retiro,HIDRANDINA
1091,ENGIE,TRUJILLO 220,CB00274ENG,Retiro,HIDRANDINA
1092,ENGIE,PIURA OESTE 220,CB00260ENG,Retiro,ELECTRONOROESTE S.A.
1093,ENGIE,TALARA 220,CB00261ENG,Retiro,ELECTRONOROESTE S.A.
1094,ENGIE,ZORRITOS 220,CB00262ENG,Retiro,ELECTRONOROESTE S.A.
