,EMPRESA,BARRA TRANSFERENCIA,CODIGO,ENTREGA/RETIRO,CENTRAL/CLIENTE
1966,KALLPA GENERACION S.A.,SAN JUAN 220,CB00307KLL,Retiro,TERMOENCOGIBLES DEL PERU S A
1967,KALLPA GENERACION S.A.,TAMBO DE MORA 10,CB00309KLL,Retiro,ENEL DISTRIBUCION PERU
1968,ORAZUL ENERGY PERÚ,TAMBO DE MORA 10,CB00068OEP,Retiro,ENEL DISTRIBUCION PERU
1969,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SOCABAYA 220,CB00182STA,Retiro,CURTIEMBRE AUSTRAL S.R.L.
1970,ANDEAN POWER S.A.C.,PIURA OESTE 220,CB00225ADP,Retiro,FLP DEL PERU SOCIEDAD ANONIMA CERRADA
1971,ANDEAN POWER S.A.C.,ZORRITOS 220,CB00227ADP,Retiro,VIRAZON S A
1972,ANDEAN POWER S.A.C.,SANTA ROSA 220,CB00226ADP,Retiro,JESHUA ADONAI S.A.C.
1973,ANDEAN POWER S.A.C.,ZORRITOS 220,CB00224ADP,Retiro,CONGELADOS Y FRESCOS S.A.C.
1974,ANDEAN POWER S.A.C.,HUALLANCA 138,CB00223ADP,Retiro,COMPAÑIA MINERA LINCUNA S.A.
1975,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,VENTANILLA 220,CB00185STA,Retiro,ESTACION DE SERVICIOS PETRO WORLD S.A.C.
1976,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PIURA OESTE 220,CB00186STA,Retiro,IMPEX RICO PEZ SRLTDA
1977,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00187STA,Retiro,INVERSIONES JOSE MANUEL E.I.R.L.
1978,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PIURA OESTE 220,CB00184STA,Retiro,EL PEDREGAL S.A
1979,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ICA 220,CB00183STA,Retiro,EL PEDREGAL S.A
1980,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,HUALLANCA 138,CB00193STA,Retiro,MINERA VENARD S.A.C.
1981,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00189STA,Retiro,LABORATORIOS SMA.SAC
1982,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ZORRITOS 220,CB00181STA,Retiro,CORPORACION REFRIGERADOS INY SA
1983,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,TRUJILLO 220,CB00179STA,Retiro,CAMPOSOL S.A.
1984,ATRIA ENERGIA S.A.C.,PUCALLPA 60,CB00486HSR,Retiro,JM UCAYALI S A C
1985,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00485HSR,Retiro,INVERSIONES MAJE S.A.
1986,ATRIA ENERGIA S.A.C.,ASIA 220,CB00477HSR,Retiro,CERSUR S.A.
1987,ATRIA ENERGIA S.A.C.,MARCONA 220,CB00487HSR,Retiro,MERCURIO E.I.R.L.
1988,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00473HSR,Retiro,ALESE S.A.C.
1989,ATRIA ENERGIA S.A.C.,INDUSTRIALES 220,CB00488HSR,Retiro,NIKKOPLAST S A
1990,ATRIA ENERGIA S.A.C.,PIURA OESTE 220,CB00491HSR,Retiro,SERMARSU SOCIEDAD ANONIMA CERRADA
1991,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00475HSR,Retiro,ANDECORP S.A.C.
1992,ATRIA ENERGIA S.A.C.,INDEPENDENCIA 220,CB00476HSR,Retiro,ANDECORP S.A.C.
1993,ATRIA ENERGIA S.A.C.,TRUJILLO 220,CB00489HSR,Retiro,OVOPACK S.R.L.
1994,ATRIA ENERGIA S.A.C.,SOCABAYA 220,CB00478HSR,Retiro,CLASIFICADORA DE LANAS MACEDO SAC.
1995,ATRIA ENERGIA S.A.C.,ZORRITOS 220,CB00479HSR,Retiro,COMISION DE USUARIOS BRUJAS ALTA
1996,ATRIA ENERGIA S.A.C.,INDUSTRIALES 220,CB00493HSR,Retiro,TECNOPRESS S.A.C.
1997,ATRIA ENERGIA S.A.C.,CHILCA REP 220,CB00472HSR,Retiro,AGRO ALIMENTOS ANDINOS S.A.C.
1998,ATRIA ENERGIA S.A.C.,INDEPENDENCIA 220,CB00480HSR,Retiro,CORPORACION FRUTICOLA DE CHINCHA S.A.C.
1999,ATRIA ENERGIA S.A.C.,PIURA OESTE 220,CB00492HSR,Retiro,SOCIEDAD AGRICOLA VIRU S.A.
2000,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00482HSR,Retiro,GALLOS MARMOLERIA SA
2001,ATRIA ENERGIA S.A.C.,INDUSTRIALES 220,CB00490HSR,Retiro,PLASTICOS BASICOS DE EXPORTACION S.A.C.
2002,ATRIA ENERGIA S.A.C.,NAZCA 22.9,CB00496HSR,Retiro,MERCURIO E.I.R.L.
2003,ATRIA ENERGIA S.A.C.,PARACAS 22,CB00494HSR,Retiro,ANDECORP S.A.C.
2004,ATRIA ENERGIA S.A.C.,PEDREGAL 10,CB00495HSR,Retiro,CORPORACION FRUTICOLA DE CHINCHA S.A.C.
2005,ENGIE,SANTA ROSA 220,CB00466ENG,Retiro,COELVISAC
2006,ENGIE,INDEPENDENCIA 220,CB00468ENG,Retiro,ENEL DISTRIBUCION PERU
2007,ENGIE,INDEPENDENCIA 60,CB00469ENG,Retiro,ENEL DISTRIBUCION PERU
2008,ENGIE,CHILCA REP 220,CB00467ENG,Retiro,ENEL DISTRIBUCION PERU
2009,KALLPA GENERACION S.A.,CAJAMARCA 220,CB00312KLL,Retiro,MINERA YANACOCHA
2010,KALLPA GENERACION S.A.,LOMERA 220,CB00314KLL,Retiro,T & T FRUITS S.A.
2011,KALLPA GENERACION S.A.,CANTERA 220,CB00311KLL,Retiro,CORPORACION AGRICOLA VIÑASOL S.A.C.
2012,KALLPA GENERACION S.A.,LOMERA 220,CB00313KLL,Retiro,PROCESADORA CAMPO VERDE S.A.C.
2013,ENGIE,TRUJILLO 220,CB00470ENG,Retiro,ENEL DISTRIBUCION PERU
2014,ENEL GENERACION PERU S.A.A.,SAN JUAN 220,CB00369EPE,Retiro,HERMES TRANSPORTES BLINDADOS  S A
2015,ENGIE,SANTA ROSA 220,CB00473ENG,Retiro,LA ESPERANZA DEL PERU S A
2016,INLAND ENERGY SAC,INDUSTRIALES 220,CB00264INL,Retiro,AZA GRAPHIC PERU S.A.C
2017,INLAND ENERGY SAC,LOS HEROES 66,CB00266INL,Retiro,LADRILLERA MAXX
2018,ATRIA ENERGIA S.A.C.,VENTANILLA 220,CB00512HSR,Retiro,CENTRO CARNES S.R.L.
2019,ATRIA ENERGIA S.A.C.,SOCABAYA 220,CB00511HSR,Retiro,CENTRO MAR S.A.
2020,ATRIA ENERGIA S.A.C.,ASIA 220,CB00509HSR,Retiro,CONDOMINIO LAS BRISAS
2021,ATRIA ENERGIA S.A.C.,PIURA OESTE 220,CB00510HSR,Retiro,COOPERATIVA AGRARIA NORANDINO LTDA.
2022,ATRIA ENERGIA S.A.C.,AZANGARO 138,CB00508HSR,Retiro,CORI PUNO
2023,ATRIA ENERGIA S.A.C.,INDEPENDENCIA 220,CB00498HSR,Retiro,LADRILLERA LA PIRAMIDE DEL SUR S.A.
2024,ATRIA ENERGIA S.A.C.,CHILCA REP 220,CB00506HSR,Retiro,DISTRIBUIDORA PREMIUM S.A.
2025,ATRIA ENERGIA S.A.C.,ZAPALLAL 220,CB00513HSR,Retiro,ALISUR S.A.C.
2026,ATRIA ENERGIA S.A.C.,INDUSTRIALES 220,CB00507HSR,Retiro,CORPORACION MG SOCIEDAD ANONIMA CERRADA
2027,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00503HSR,Retiro,INCA FASHION SAC
2028,ATRIA ENERGIA S.A.C.,ALTO PRADERAS 220kV,CB00499HSR,Retiro,LABORATORIOS GABBLAN S.A.C.
2029,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00505HSR,Retiro,E & K ASOCIADOS S.A.C.
2030,ATRIA ENERGIA S.A.C.,INDEPENDENCIA 220,CB00501HSR,Retiro,ITALICA SOCIETA MINERARIA DEL PERU S.A.C.
2031,ATRIA ENERGIA S.A.C.,ALTO PRADERAS 220kV,CB00504HSR,Retiro,FABRITRADE S.A.C.
2032,ATRIA ENERGIA S.A.C.,PARACAS 22,CB00500HSR,Retiro,ITALICA SOCIETA MINERARIA DEL PERU S.A.C.
2033,ATRIA ENERGIA S.A.C.,TAMBO DE MORA 10,CB00497HSR,Retiro,LADRILLERA LA PIRAMIDE DEL SUR S.A.
2034,EGASA,LOS HEROES 66,CB00069EGA,Retiro,NEGOCIACIONES E INVERSIONES DORAL S.A.C.
2035,FENIX POWER PERÚ,SANTA ROSA 220,CB00230FPP,Retiro,TEJIDOS SAN JACINTO
2036,FENIX POWER PERÚ,ALTO PRADERAS 220kV,CB00229FPP,Retiro,KOPLAST INDUSTRIAL S.A.C.
2037,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00332KLL,Retiro,KIMBERLY-CLARK PERU
2038,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00333KLL,Retiro,KIMBERLY-CLARK PERU
2039,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00323KLL,Retiro,CORPORACIÓN ACEROS AREQUIPA (AREQUIPA)
2040,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00348KLL,Retiro,SERVICIOS TEXTILES ASOCIADOS SOCIEDAD ANONIMA CERR
2041,KALLPA GENERACION S.A.,VENTANILLA 220,CB00351KLL,Retiro,SOLGAS S.A.
2042,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00343KLL,Retiro,PESQUERA HERMANOS CORDOVA S.A.C.
2043,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00337KLL,Retiro,LOS PORTALES S.A.
2044,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00326KLL,Retiro,GRUPO MARNIC S.A.C.
2045,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00331KLL,Retiro,INVERSIONES HANSON SOCIEDAD ANONIMA CERRADA
2046,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00338KLL,Retiro,MANUFACTURAS LA REAL S.A.
2047,KALLPA GENERACION S.A.,CAJAMARQUILLA 220,CB00325KLL,Retiro,EXPORTADORA ROMEX S.A.
2048,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00329KLL,Retiro,INMOBILIARIA AMERICAN GROUP
2049,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00346KLL,Retiro,RECIP. ENVASES Y ESTAMPAD. METALICOS SA
2050,KALLPA GENERACION S.A.,SAN JUAN 220,CB00342KLL,Retiro,PERUVIAN NATURE S & S S.A.C.
2051,KALLPA GENERACION S.A.,SAN JUAN 220,CB00318KLL,Retiro,ARIN S A
2052,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00350KLL,Retiro,SOCIEDAD INDUSTRIAL ANDINA S.A.
2053,KALLPA GENERACION S.A.,PUEBLO NUEVO 10,CB00330KLL,Retiro,INMOBILIARIA AMERICAN GROUP
2054,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00345KLL,Retiro,PLASTICOS FENIX EIRL
2055,KALLPA GENERACION S.A.,CHILCA REP 220,CB00317KLL,Retiro,ALMACENES CENTRAL HUACHIPA S.A.C
2056,ENGIE,SAN JUAN 220,CB00474ENG,Retiro,CIRION TECHNOLOGIES PERU S.A.
2057,STATKRAFT S.A,HUALLANCA 138,CB00233SKP,Retiro,MINERA HORIZONTE
2058,INLAND ENERGY SAC,SAN JUAN 220,CB00267INL,Retiro,CONSORCIO FRAP SOCIEDAD ANONIMA CERRADA - CONSORCI
2059,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00516HSR,Retiro,INMOBILIARIA AMERICAN GROUP
2060,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00519HSR,Retiro,SUR COLOR STAR S.A.
2061,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00520HSR,Retiro,TOPY TOP S A
2062,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00517HSR,Retiro,ITNI INVESTMENTS S.A.C.
2063,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00514HSR,Retiro,DISTRIBUCIONES QUINTANA S.A.C.
2064,ATRIA ENERGIA S.A.C.,MOLLENDO 138,CB00518HSR,Retiro,PROCESADORA AGROINDUSTRIAL LA JOYA S.A.C.
2065,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00521HSR,Retiro,FILTROS LYS S.A.
2066,TERMOCHILCA,TRUJILLO 220,CB00106TCH,Retiro,COELVISAC
2067,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00360KLL,Retiro,METRO INDUSTRIAS PLASTICAS SOCIEDAD ANON
2068,KALLPA GENERACION S.A.,VENTANILLA 220,CB00358KLL,Retiro,ESTACION DE SERVICIOS PETRO WORLD S.A.C.
2069,KALLPA GENERACION S.A.,ZORRITOS 220,CB00356KLL,Retiro,COMISION DE USUARIOS PUERTO EL CURA
2070,KALLPA GENERACION S.A.,ICA 220,CB00353KLL,Retiro,AGRICOLA COPACABANA DE CHINCHA S.A.
2071,KALLPA GENERACION S.A.,CARHUAMAYO 138,CB00354KLL,Retiro,AUREX S.A.
2072,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00352KLL,Retiro,ADMINISTRADORA CLINICA RICARDO PALMA S.A.
2073,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00363KLL,Retiro,PLASTICOS ALSERSA S.R.LTDA
2074,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00364KLL,Retiro,REPRESENTACIONES E IMPORTACIONES MIJ SOCIEDAD COME
2075,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00357KLL,Retiro,COMPUESTOS SINTETICOS S A
2076,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00359KLL,Retiro,HILPLAST S.A.C.
2077,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00362KLL,Retiro,ORGINOR NATURAL S.A.
2078,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00355KLL,Retiro,OTERRA S.A.
2079,CELEPSA,SANTA ROSA 220,CB00154CLP,Retiro,SAINT-GOBAIN PRODUCTOS PARA LA CONSTRUCCIÓN S.A.C.
2080,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00365KLL,Retiro,ENEL DISTRIBUCION PERU
2081,ORAZUL ENERGY PERÚ,INDUSTRIALES 220,CB00069OEP,Retiro,ENEL DISTRIBUCION PERU
2082,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00371KLL,Retiro,EXPORTADORA CETUS S.A.C.
2083,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00370KLL,Retiro,COSTA MIRA SOCIEDAD ANONIMA CERRADA
2084,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00374KLL,Retiro,GUILLERMO LI S.A.C.
2085,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00373KLL,Retiro,GEXIM S.A.C.
2086,KALLPA GENERACION S.A.,ICA 220,CB00366KLL,Retiro,AGROEX GROUP S.A.C.
2087,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00372KLL,Retiro,FIDEPLAST ASTO S.A.C.
2088,KALLPA GENERACION S.A.,CAJAMARQUILLA 220,CB00368KLL,Retiro,CONSORCIO YCEK SOCIEDAD ANONIMA CERRADA
2089,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00369KLL,Retiro,CORPORACION EL TRIGAL S.A.C.
2090,KALLPA GENERACION S.A.,CHILCA REP 220,CB00377KLL,Retiro,NATURKOST PERU S.A.C.
2091,CELEPSA,ICA 220,CB00155CLP,Retiro,ELECTRO DUNAS
2092,CELEPSA,MARCONA 220,CB00159CLP,Retiro,ELECTRO DUNAS
2093,CELEPSA,MARCONA 60,CB00160CLP,Retiro,ELECTRO DUNAS
2094,CELEPSA,INDEPENDENCIA 220,CB00157CLP,Retiro,ELECTRO DUNAS
2095,CELEPSA,INDEPENDENCIA 60,CB00158CLP,Retiro,ELECTRO DUNAS
2096,CELEPSA,INDEPENDENCIA 10,CB00156CLP,Retiro,ELECTRO DUNAS
2097,LA VIRGEN,PIURA OESTE 220,CB00001ADP,Retiro,FEGURRI S.A.C.
2098,LA VIRGEN,TOCACHE 138,CB00003ADP,Retiro,INDUSTRIAS DEL ESPINO S.A.
2099,LA VIRGEN,BELAUNDE 138,CB00004ADP,Retiro,INDUSTRIAS DEL SHANUSI S.A.
2100,LA VIRGEN,PARAMONGA NUEVA 220,CB00005ADP,Retiro,AGRICOLA HUARMEY S.A.
2101,LA VIRGEN,SANTA ROSA 220,CB00006ADP,Retiro,INDUSTRIA DE GRASAS Y ACEITES SA
2102,LA VIRGEN,SANTA ROSA 220,CB00007ADP,Retiro,INDUSTRIA DE GRASAS Y ACEITES SA
2103,CELEPSA,SAN JUAN 220,CB00161CLP,Retiro,ELECTRO DUNAS
2104,LA VIRGEN,TOCACHE 138,CB00002ADP,Retiro,INDUSTRIAS DEL ESPINO S.A.
2105,ENGIE,CHAVARRIA 220,CB00477ENG,Retiro,TECNOLOGICA DE ALIMENTOS
2106,ENGIE,TRUJILLO 220,CB00483ENG,Retiro,TECNOLOGICA DE ALIMENTOS
2107,ENGIE,CHIMBOTE1 138,CB00479ENG,Retiro,TECNOLOGICA DE ALIMENTOS
2108,ENGIE,HUACHO 220,CB00480ENG,Retiro,TECNOLOGICA DE ALIMENTOS
2109,FENIX POWER PERÚ,HUACHO 220,CB00231FPP,Retiro,GRUPO PATIO COMERCIAL S.A.C.
2110,FENIX POWER PERÚ,PIURA OESTE 220,CB00232FPP,Retiro,PESQUERA ALTAIR S.A.C.
2111,ATRIA ENERGIA S.A.C.,ICA 220,CB00522HSR,Retiro,AGRICOLA LA VENTA S.A.
2112,ATRIA ENERGIA S.A.C.,REPARTICIÓN 138,CB00523HSR,Retiro,FABRICA DE HIELO SAN ANTONIO S.R.L.
2113,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00527HSR,Retiro,J.C.B. ESTRUCTURAS S.A.C.
2114,ATRIA ENERGIA S.A.C.,VENTANILLA 220,CB00524HSR,Retiro,GRIFO EL PACIFICO S.A.C.
2115,ATRIA ENERGIA S.A.C.,PUCALLPA 60,CB00528HSR,Retiro,MADERAS Y TRIPLAYS DE EXPORTACION S.A.C.
2116,ATRIA ENERGIA S.A.C.,ALTO PRADERAS 220kV,CB00525HSR,Retiro,INVERSIONES PECUARIAS LURIN S A
2117,ATRIA ENERGIA S.A.C.,PLANICIE220,CB00526HSR,Retiro,INVERSIONES PECUARIAS LURIN S A
2118,CELEPSA,SANTA ROSA 220,CB00162CLP,Retiro,ELECTRO DUNAS
2119,CELEPSA,SANTA ROSA 220,CB00165CLP,Retiro,POLINPLAST S.A.C.
2120,CELEPSA,PARAGSHA2 138,CB00163CLP,Retiro,MINERA CRC SOCIEDAD ANONIMA CERRADA
2121,ORAZUL ENERGY PERÚ,ALTO PRADERAS 220kV,CB00070OEP,Retiro,ENEL DISTRIBUCION PERU
2122,ORAZUL ENERGY PERÚ,PIURA OESTE 220,CB00071OEP,Retiro,ENEL DISTRIBUCION PERU
2123,KALLPA GENERACION S.A.,ALTO PRADERAS 220kV,CB00395KLL,Retiro,ENEL DISTRIBUCION PERU
2124,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00396KLL,Retiro,ENEL DISTRIBUCION PERU
2125,KALLPA GENERACION S.A.,SAN JUAN 220,CB00423KLL,Retiro,PISOPAK PERU S.A.C.
2126,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00407KLL,Retiro,GREAT PANTHER CORICANCHA S.A.
2127,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00409KLL,Retiro,ILKO PERU S.A.C.
2128,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00431KLL,Retiro,TERPEL PERU S.A.C.
2129,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00432KLL,Retiro,TERPEL PERU S.A.C.
2130,KALLPA GENERACION S.A.,SAN JUAN 220,CB00422KLL,Retiro,PGN GASUR S.A.C.
2131,KALLPA GENERACION S.A.,PLANICIE220,CB00412KLL,Retiro,INVERSIONES TORRECIUDAD SOCIEDAD ANONIMA CERRADA -
2132,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00421KLL,Retiro,PAPELERA REYES S.A.C
2133,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00383KLL,Retiro,AGROPECUARIA RIO BRAVO HNOS S.A.C.
2134,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00387KLL,Retiro,CENTROGAS IQUITOS S.A.C.
2135,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00391KLL,Retiro,CORPORACION VISTA ALEGRE S.A.C.
2136,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00386KLL,Retiro,CENTRAL PARIACHI S.A.C.
2137,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00405KLL,Retiro,GASOCENTRO NORTE SOCIEDAD ANONIMA CERRADA
2138,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00435KLL,Retiro,YOAAN EIRL
2139,KALLPA GENERACION S.A.,ICA 220,CB00393KLL,Retiro,EL PEDREGAL S.A
2140,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00397KLL,Retiro,ENERGIGAS S.A.C.
2141,KALLPA GENERACION S.A.,HUALLANCA 138,CB00419KLL,Retiro,MINERA VENARD S.A.C.
2142,KALLPA GENERACION S.A.,SAN JUAN 220,CB00390KLL,Retiro,CONVERT FOOTWEAR CORP. EIRL
2143,KALLPA GENERACION S.A.,SOCABAYA 220,CB00429KLL,Retiro,SOCOSANI S A
2144,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00420KLL,Retiro,PACKAGING PRODUCTS DEL PERU S.A.
2145,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00399KLL,Retiro,EUROPLAST S.A.C.
2146,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00411KLL,Retiro,INMOBILIARIA SWISS CAPITALS S.A.C.
2147,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00425KLL,Retiro,PROMOTORA MIRAFLORES S.A.C.
2148,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00403KLL,Retiro,FRIGORIFICO CAMAL SAN PEDRO S.A.C.
2149,KALLPA GENERACION S.A.,SAN JUAN 220,CB00414KLL,Retiro,LA GRANJA VILLA Y SU MUNDO MAGICO S.A.C. - GRAN VILLA SAC
2150,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00416KLL,Retiro,LAVANDERIA INDUSTRIAL LANDEO S.A.C.
2151,KALLPA GENERACION S.A.,CAJAMARQUILLA 220,CB00385KLL,Retiro,ANDINA DE COMERCIO TRADING S.A.C.
2152,KALLPA GENERACION S.A.,LOMERA 220,CB00382KLL,Retiro,AGRILEZA S.A.C.
2153,KALLPA GENERACION S.A.,MARCONA 220,CB00381KLL,Retiro,AGRICOLA CUATRO VIENTOS S.A.C.
2154,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00415KLL,Retiro,LABORATORIOS SMA.SAC
2155,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00424KLL,Retiro,POLI SHOES S.A.C.
2156,KALLPA GENERACION S.A.,SAN JUAN 220,CB00398KLL,Retiro,ESTACION DE SERVICIOS SAN JUANITO S.A.C.
2157,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00428KLL,Retiro,SERVICIOS DE EXTRUSION S.A.C.
2158,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00406KLL,Retiro,GASOCENTRO PUENTE NUEVO S.A.C.
2159,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00400KLL,Retiro,FABRICA DE HIELO TAVARIN E.I.R.L.
2160,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00426KLL,Retiro,SAKANA DEL PERU S.A
2161,KALLPA GENERACION S.A.,ICA 220,CB00392KLL,Retiro,DESTILERIA LA CARAVEDO S.R.L
2162,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00434KLL,Retiro,TROPICAL FRUIT TRADING PERU SOCIEDAD ANONIMA CERRA
2163,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00394KLL,Retiro,EL PEDREGAL S.A
2164,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00410KLL,Retiro,INGENIERIA EN CARTONES Y PAPELES S.A.C
2165,KALLPA GENERACION S.A.,SOCABAYA 220,CB00433KLL,Retiro,THYSSENKRUPP INDUSTRIAL SOLUTIONS (PERU) S.A.
2166,KALLPA GENERACION S.A.,SAN JUAN 220,CB00408KLL,Retiro,HEAVEN PETROLEUM OPERATORS S.A.
2167,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00401KLL,Retiro,FAMILY FARMS PERÚ S.R.L.
2168,KALLPA GENERACION S.A.,SOCABAYA 220,CB00404KLL,Retiro,FULL GLASS PERU S.A.C.
2169,KALLPA GENERACION S.A.,ZORRITOS 220,CB00388KLL,Retiro,CONGELADOS Y FRESCOS S.A.C.
2170,KALLPA GENERACION S.A.,PUEBLO NUEVO 10,CB00384KLL,Retiro,AGROPECUARIA RIO BRAVO HNOS S.A.C.
2171,KALLPA GENERACION S.A.,PUEBLO NUEVO 10,CB00402KLL,Retiro,FAMILY FARMS PERÚ S.R.L.
2172,FENIX POWER PERÚ,HUALLANCA 138,CB00233FPP,Retiro,MINERA HUINAC S.A.C.
2173,FENIX POWER PERÚ,CHICLAYO 220,CB00235FPP,Retiro,PROCESADORA COMERCIALIZAD MONTENEGRO SAC
2174,SAN GABAN,SAN GABAN 138,CB00086SGB,Retiro,CHINA INTERNATIONAL WATER & ELECTRIC COR P.(PERU
2175,SAN GABAN,PARAMONGA EXISTENTE 138,CB00087SGB,Retiro,EMSEMSA
2176,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00437KLL,Retiro,TERPEL COMERCIAL DEL PERU S.R.L.
2177,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00436KLL,Retiro,ARISTON GROUP INC S.A.C.
2178,KALLPA GENERACION S.A.,CAJAMARQUILLA 220,CB00439KLL,Retiro,NEXA RESOURCES CAJAMARQUILLA S.A.
2179,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00440KLL,Retiro,OPERACIONES INMOBILIARIAS Y PORTUARIAS SOCIEDAD AN
2180,STATKRAFT S.A,CHAVARRIA 220,CB00234SKP,Retiro,REACTIVOS NACIONALES S A
2181,STATKRAFT S.A,SANTA ROSA 220,CB00235SKP,Retiro,THE SAFE STORAGE COMPANY S.A.
2182,TERMOCHILCA,SANTA ROSA 220,CB00107TCH,Retiro,AENZA S.A.A.
2183,ENGIE,SAN JUAN 220,CB00486ENG,Retiro,FERROSALT
2184,ENGIE,CHAVARRIA 220,CB00487ENG,Retiro,SELVA INDUSTRIAL
2185,ENGIE,CHAVARRIA 220,CB00488ENG,Retiro,SULFATO DE COBRE S A
2186,ENGIE,INDEPENDENCIA 220,CB00489ENG,Retiro,TECNOLOGICA DE ALIMENTOS
2187,ENGIE,INDEPENDENCIA 60,CB00490ENG,Retiro,TECNOLOGICA DE ALIMENTOS
2188,ENGIE,PARAMONGA NUEVA 220,CB00492ENG,Retiro,TECNOLOGICA DE ALIMENTOS
2189,ENEL GENERACION PERU S.A.A.,INDUSTRIALES 220,CB00378EPE,Retiro,DIGITAL HOLDINGS PERU S.A.C.
2190,ENGIE,MOLLENDO 138,CB00491ENG,Retiro,TECNOLOGICA DE ALIMENTOS
