,EMPRESA,BARRA TRANSFERENCIA,CODIGO,ENTREGA/RETIRO,CENTRAL/CLIENTE
1278,CELEPSA,CHILCA REP 220,CB00142CLP,Retiro,OPP FILM
1279,EGASA,SOCABAYA 138,CB00055EGA,Retiro,INCALPACA TEXTILES PERUANOS DE EXPORT SA
1280,SAN GABAN,CHICLAYO 220,CB00064SGB,Retiro,COELVISAC
1281,STATKRAFT S.A,SANTA ROSA 220,CB00174SKP,Retiro,A.W. FABER CASTELL PERUANA S.A.
1282,ENEL GENERACION PIURA S.A.,CARAPONGO 220,CL00145EPI,Retiro,LUZ DEL SUR
1283,ENEL GENERACION PERU S.A.A.,CARAPONGO 220,CL00145EPE,Retiro,LUZ DEL SUR
1284,CHINANGO S.A.C.,CARAPONGO 220,CL00145CHI,Retiro,LUZ DEL SUR
1285,TERMOCHILCA S.A.C.,PIURA OESTE 220,CB00080TCH,Retiro,ELECTRONOROESTE S.A.
1286,TERMOCHILCA S.A.C.,ZORRITOS 220,CB00081TCH,Retiro,ELECTRONOROESTE S.A.
1287,ATRIA ENERGIA S.A.C.,ICA 220,CB00146HSR,Retiro,POMICA PERU SOCIEDAD ANONIMA CERRADA
1288,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00148HSR,Retiro,YOBEL SUPPLY CHAIN MANAGEMENT S.A.
1289,INLAND ENERGY SAC,CARAPONGO 220,CB00227INL,Retiro,SOLPACK SOCIEDAD ANONIMA CERRADA - SOLPACK S.A.C.
1290,EGEJUNIN,CHAVARRIA 220,CL00011EGJ,Retiro,ENEL DISTRIBUCION PERU
1291,EGEJUNIN,SANTA ROSA 220,CL00015EGJ,Retiro,ENEL DISTRIBUCION PERU
1292,EGEJUNIN,VENTANILLA 220,CL00016EGJ,Retiro,ENEL DISTRIBUCION PERU
1293,EGEJUNIN,ZAPALLAL 220,CL00017EGJ,Retiro,ENEL DISTRIBUCION PERU
1294,EGEJUNIN,CARABAYLLO 220,CL00010EGJ,Retiro,ENEL DISTRIBUCION PERU
1295,EGEJUNIN,PARAMONGA NUEVA 220,CL00014EGJ,Retiro,ENEL DISTRIBUCION PERU
1296,EGEJUNIN,HUACHO 220,CL00012EGJ,Retiro,ENEL DISTRIBUCION PERU
1297,EGEJUNIN,LOMERA 220,CL00013EGJ,Retiro,ENEL DISTRIBUCION PERU
1298,ENGIE,SANTA ROSA 220,CB00334ENG,Retiro,CLINICA SAN FELIPE S A
1299,INLAND ENERGY SAC,INDUSTRIALES 220,CB00220INL,Retiro,HOTELERA COSTA DEL PACIFICO
1300,INLAND ENERGY SAC,INDUSTRIALES 220,CB00222INL,Retiro,LA POSITIVA SEGUROS Y REASEGUROS
1301,INLAND ENERGY SAC,INDUSTRIALES 220,CB00228INL,Retiro,UPC
1302,KALLPA GENERACION S.A.,CARAPONGO 220,CL00132KLL,Retiro,LUZ DEL SUR
1303,KALLPA GENERACION S.A.,CARAPONGO 220,CL00133KLL,Retiro,LUZ DEL SUR
1304,ORAZUL ENERGY PERÚ,CARAPONGO 220,CL00050OEP,Retiro,LUZ DEL SUR
1305,TERMOSELVA,CARAPONGO 220,CL00152TER,Retiro,LUZ DEL SUR
1306,EGASA,CARAPONGO 220,CL00145EGA,Retiro,LUZ DEL SUR
1307,AGRO INDUSTRIAL PARAMONGA,PARAMONGA EXISTENTE 138,CB00001AIP,Retiro,AGRO INDUSTRIAL PARAMONGA
1308,ENGIE,CARAPONGO 220,CL00151ENG,Retiro,LUZ DEL SUR
1309,EGESUR,CARAPONGO 220,CL00146EGS,Retiro,LUZ DEL SUR
1310,ELECTROPERU,CARAPONGO 220,CL00153ELP,Retiro,LUZ DEL SUR
1311,TERMOCHILCA S.A.C.,CARAPONGO 220,CL00145TCH,Retiro,LUZ DEL SUR
1312,FENIX POWER PERÚ,CARAPONGO 220,CL00148FPP,Retiro,LUZ DEL SUR
1313,HIDROELECTRICA HUANCHOR S.A.C.,CARAPONGO 220,CL00145HHU,Retiro,LUZ DEL SUR
1314,SAN GABAN,CARAPONGO 220,CL00146SGB,Retiro,LUZ DEL SUR
1315,TERMOCHILCA S.A.C.,INDEPENDENCIA 220,CB00082TCH,Retiro,COELVISAC
1316,TERMOCHILCA S.A.C.,CHICLAYO 220,CB00083TCH,Retiro,ELECTRONORTE S.A.
1317,TERMOCHILCA S.A.C.,TRUJILLO 220,CB00085TCH,Retiro,HIDRANDINA
1318,INLAND ENERGY SAC,ALTO PRADERAS 220kV,CB00230INL,Retiro,COMPAÑIA PERUANA DE RADIODIFUSION S.A.
1319,STATKRAFT S.A,SANTA ROSA 220,CB00179SKP,Retiro,SARPLAST PERU S.A.C.
1320,INLAND ENERGY SAC,ALTO PRADERAS 220kV,CB00232INL,Retiro,SOLDEX SA
1321,EGASA,SOCABAYA 138,CB00056EGA,Retiro,FAB DE CHOCOLATES LA IBERICA S A
1322,ENGIE,ICA 220,CB00337ENG,Retiro,PROCESOS AGROINDUSTRIALES SOCIEDAD ANONIMA
1323,FENIX POWER PERÚ,SAN JUAN 220,CB00175FPP,Retiro,COMPAÑIA MINERA LUREN S A
1324,TERMOCHILCA S.A.C.,SANTA ROSA 220,CB00086TCH,Retiro,COELVISAC
1325,TERMOCHILCA S.A.C.,SANTA ROSA 220,CB00087TCH,Retiro,INDUSTRIAL TEXTIL ACUARIO SA
1326,STATKRAFT S.A,SANTA ROSA 220,CB00182SKP,Retiro,INVERSIONES SAN GABRIEL S A
1327,STATKRAFT S.A,SANTA ROSA 220,CB00183SKP,Retiro,TAMICORP
1328,ATRIA ENERGIA S.A.C.,SOCABAYA 220,CB00154HSR,Retiro,CURTIEMBRE GLOBAL S.A.C.
1329,ATRIA ENERGIA S.A.C.,CHICLAYO 220,CB00158HSR,Retiro,PROCESADORA & COMERCIALIZADORA DELGADO S.A.C.
1330,ATRIA ENERGIA S.A.C.,ICA 220,CB00159HSR,Retiro,UNIVERSIDAD NACIONAL SAN LUIS GONZAGA DE ICA
1331,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00157HSR,Retiro,IMPRESIONES PLASTICAS S.A.C
1332,EGASA,REPARTICIÓN 138,CB00057EGA,Retiro,AGRICOLA PAMPA BAJA S.A.C.
1333,ENGIE,SANTA ROSA 220,CB00338ENG,Retiro,JOCKEY CLUB DEL PERU
1334,EGEMSA,CHAVARRIA 220,CB00213EGM,Retiro,MEDIFARMA S A
1335,EGEMSA,SANTA ROSA 220,CB00214EGM,Retiro,MEDIFARMA S A
1336,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00177HSR,Retiro,INDUSTRIAS EIZAPLAST S.R.L.
1337,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00171HSR,Retiro,CORPORACION MG SOCIEDAD ANONIMA CERRADA
1338,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00174HSR,Retiro,DON GEORGE S.A.
1339,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00175HSR,Retiro,FABRICA DE REDES Y CORDELES EL PESCADOR SRL
1340,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00173HSR,Retiro,CORPORACION TEXTIL IMPERIO DEL SOL S.A.
1341,ATRIA ENERGIA S.A.C.,MARCONA 220,CB00178HSR,Retiro,INTERMINERA S.A.C.
1342,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00181HSR,Retiro,MOLINOS ASOCIADOS SOCIEDAD ANONIMA CERRADA
1343,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00180HSR,Retiro,LBF TRADING S.A.
1344,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00182HSR,Retiro,TRANSFORMER RECURSOS S.A.
1345,ATRIA ENERGIA S.A.C.,CHIMBOTE1 138,CB00161HSR,Retiro,ACUACULTURA Y PESCA S.A.C
1346,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00179HSR,Retiro,JUNTA DE PROP EDIF CENTRO EMP SAN ISIDRO
1347,ENGIE,SANTA ROSA 220,CB00339ENG,Retiro,HOTELES SHERATON DEL PERU S.A.C.
1348,TERMOCHILCA S.A.C.,VENTANILLA 220,CB00092TCH,Retiro,TERMINALES DEL PERÚ
1349,TERMOCHILCA S.A.C.,MOLLENDO 138,CB00089TCH,Retiro,CONSORCIO TERMINALES
1350,STATKRAFT S.A,HUAYUCACHI 220,CB0018SKP,Retiro,UNIVERSIDAD CONTINENTAL SOCIEDAD ANONIMA CERRADA
1351,ATRIA ENERGIA S.A.C.,PUCALLPA 60,CB00164HSR,Retiro,AJEPER DEL ORIENTE S.A
1352,STATKRAFT S.A,SANTA ROSA 220,CB00190SKP,Retiro,TEXTIL EL AMAZONAS S.A.
1353,ELECTROPERU,SAN JOSÉ 500 kV,CB00155ELP,Retiro,MINERA CERRO VERDE
1354,ENGIE,POROMA220,CB00342ENG,Retiro,MARCOBRE S.A.C.
1355,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00188HSR,Retiro,PAPELERA REYES S.A.C
1356,KALLPA GENERACION S.A.,SAN JOSÉ 500 kV,CB00129KLL,Retiro,MINERA CERRO VERDE
1357,EMPRESA DE GENERACION HUALLAGA,SAN JOSÉ 500 kV,CB00024ODE,Retiro,MINERA CERRO VERDE
1358,AGROINDUSTRIAS SAN JACINTO S.A.A.,CHIMBOTE1 138,CB00007ASJ,Retiro,AGROINDUSTRIAS SAN JACINTO
1359,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00190HSR,Retiro,INDUSTRIAS ELICAR S.A.C.
1360,FENIX POWER PERÚ,INDUSTRIALES 220,CB00177FPP,Retiro,GARMENT TRADING S.A.C.
1361,HUAURA POWER GROUP S.A.,CHICLAYO 220,CB00060HPG,Retiro,CERAMICOS GALCA S.A.C.
1362,SAN GABAN,SAN GABAN 138,CB00067SGB,Retiro,CHINA INTERNATIONAL WATER & ELECTRIC COR P.(PERU
1363,SAN GABAN,SAN GABAN 138,CB00068SGB,Retiro,MINSUR
1364,TERMOCHILCA S.A.C.,CHICLAYO 220,CB00093TCH,Retiro,COELVISAC
1365,ENGIE,SANTA ROSA 220,CB00345ENG,Retiro,SISTEMAS DE ADMINISTRACION HOSPITALARIA S.A.C.
1366,ENGIE,SANTA ROSA 220,CB00344ENG,Retiro,JUNTA DE PROPIETARIOS DE LA TORRE 1
1367,INLAND ENERGY SAC,INDUSTRIALES 220,CB00235INL,Retiro,HITACHI RAIL STS S.P.A. SUCURSAL DEL PERU
1368,FENIX POWER PERÚ,ALTO PRADERAS 220kV,CB00178FPP,Retiro,B.BRAUN MEDICAL PERU S.A.
1369,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00107STA,Retiro,ASTUVILCA FLORES JESUS
1370,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00106STA,Retiro,ASTUVILCA FLORES JESUS
1371,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00121STA,Retiro,CORPORACION MG SOCIEDAD ANONIMA CERRADA
1372,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00127STA,Retiro,FABRICA DE REDES Y CORDELES EL PESCADOR SRL
1373,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00138STA,Retiro,JUNTA DE PROP EDIF CENTRO EMP SAN ISIDRO
1374,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00139STA,Retiro,LBF TRADING S.A.
1375,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00153STA,Retiro,TRANSFORMER RECURSOS S.A.
1376,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00134STA,Retiro,INDUSTRIAS ELICAR S.A.C.
1377,ATRIA ENERGIA S.A.C.,ICA 220,CB00202HSR,Retiro,LADRILLERA INCA A & J SOCIEDAD ANONIMA CERRADA-LAD
1378,ATRIA ENERGIA S.A.C.,CAJAMARQUILLA 220,CB00201HSR,Retiro,INMOBILIARIA YERBATEROS S.A.C.
1379,ATRIA ENERGIA S.A.C.,INDUSTRIALES 220,CB00205HSR,Retiro,RESONANCIA MEDICA S.R.LTDA.
1380,ATRIA ENERGIA S.A.C.,INDUSTRIALES 220,CB00204HSR,Retiro,PLASTICOS INDECOEL S.R.L
1381,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00197HSR,Retiro,CORPORACION MG SOCIEDAD ANONIMA CERRADA
1382,ATRIA ENERGIA S.A.C.,INDUSTRIALES 220,CB00200HSR,Retiro,GRAFICA BIBLOS SA
1383,ATRIA ENERGIA S.A.C.,INDUSTRIALES 220,CB00206HSR,Retiro,SERVICENTRO EL ASESOR SAC
1384,ATRIA ENERGIA S.A.C.,CAJAMARQUILLA 220,CB00198HSR,Retiro,FRIO AGRO INDUSTRIAL S.R.L. - FRIAGRO S.R.L.
1385,ATRIA ENERGIA S.A.C.,CHICLAYO 220,CB00207HSR,Retiro,VIMALCA E.I.R.L.
1386,KALLPA GENERACION S.A.,BELAUNDE 138,CL00137KLL,Retiro,ELECTRO ORIENTE
1387,KALLPA GENERACION S.A.,CACLIC 220,CL00138KLL,Retiro,ELECTRO ORIENTE
1388,EMPRESA DE GENERACION HUALLAGA,CACLIC 220,CL00090ODE,Retiro,ELECTRO ORIENTE
1389,EMPRESA DE GENERACION HUALLAGA,BELAUNDE 138,CL00080ODE,Retiro,ELECTRO ORIENTE
1390,HIDROELECTRICA HUANCHOR S.A.C.,HUANCAVELICA 220,CB00022HHU,Retiro,COMPAÑIA MINERA KOLPA
1391,ATRIA ENERGIA S.A.C.,PUCALLPA 60,CB00212HSR,Retiro,INDUSTRIA FORESTAL HUAYRURO S.A.C
1392,ATRIA ENERGIA S.A.C.,PUCALLPA 60,CB00213HSR,Retiro,INVERSIONES VALENTINA & NATHALY S.A.C.
1393,ATRIA ENERGIA S.A.C.,MARCONA 220,CB00214HSR,Retiro,NEGOCIOS GENERALES AGROSER SOCIEDAD ANONIMA CERRAD
1394,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00217HSR,Retiro,ACEROS DEL PERU SOCIEDAD ANONIMA CERRADA ACEPESAC
1395,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00224HSR,Retiro,INVERSIONES BRADE S.A
1396,ATRIA ENERGIA S.A.C.,INDEPENDENCIA 220,CB00218HSR,Retiro,BRADE PARACAS S.A.
1397,ATRIA ENERGIA S.A.C.,INDEPENDENCIA 220,CB00221HSR,Retiro,EXPORTADORA ROMEX S.A.
1398,ATRIA ENERGIA S.A.C.,INDUSTRIALES 220,CB00225HSR,Retiro,PROTEX S.A.C.
1399,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00226HSR,Retiro,RAMI TEXTILES S.A.C.
1400,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00227HSR,Retiro,SEGURINDUSTRIA SA
1401,CELEPSA,INDEPENDENCIA 60,CB00145CLP,Retiro,ELECTRO DUNAS
1402,ATRIA ENERGIA S.A.C.,PIURA OESTE 220,CB00229HSR,Retiro,FIEST  &  RIVA SOCIEDAD COMERCIAL DE RESPONSABILID
1403,TERMOCHILCA S.A.C.,VILLACURI 60,CB00095TCH,Retiro,COELVISAC
1404,CELEPSA,PISCO 10,CB00147CLP,Retiro,SACOS PISCO
1405,KALLPA GENERACION S.A.,PUEBLO NUEVO 10,CB00131KLL,Retiro,SUPERMERCADOS PERUANOS S.A.
1406,EMPRESA DE GENERACION HUALLAGA,INDEPENDENCIA 60,CL00092ODE,Retiro,ADINELSA ADN
1407,ENGIE,SANTA ROSA 220,CB00363ENG,Retiro,ASOCIACION PERUANA DE LA IGLESIA DE JESUCRISTO DE
1408,ATRIA ENERGIA S.A.C.,PEDREGAL 10,CB00232HSR,Retiro,TEXTIL DEL VALLE S.A
1409,EGASA,INDEPENDENCIA 60,CB00058EGA,Retiro,COELVISAC
1410,MINERA CERRO VERDE - GU,SOCABAYA 220,GU00001MCV,Retiro,MINERA CERRO VERDE
1411,KALLPA GENERACION S.A.,CHIMBOTE1 138,CB00132KLL,Retiro,REAL PLAZA S.R.L.
1412,ENGIE,INDEPENDENCIA 60,CB00373ENG,Retiro,SAN FERNANDO
1413,ENGIE,INDEPENDENCIA 60,CB00370ENG,Retiro,INVERSIONES NACIONALES DE TURISMO S.A.
1414,ENGIE,INDEPENDENCIA 60,CB00369ENG,Retiro,INVERSIONES KANDOO S.A.C.- MEGAPLAZA
1415,ENGIE,INDEPENDENCIA 60,CB00367ENG,Retiro,INMOBILIARIA BOTAFOGO S.A.C.- MEGAPLAZA
1416,ENEL GENERACION PERU S.A.A.,TAMBO DE MORA 10,CB00350EPE,Retiro,PESQUERA EXALMAR S.A.A.
1417,ORAZUL ENERGY PERÚ,SAN JUAN 220,CB00049OEP,Retiro,F Y D INVERSIONES S.A.C.
1418,BIOENERGIA DEL CHIRA S.A.,PIURA OESTE 220,CB00002BCH,Retiro,SUCROALCOLERA DEL CHIRA S.A.
1419,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00238HSR,Retiro,INDUSTRIAS MANRIQUE S.A.C.
1420,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00239HSR,Retiro,SALES Y DERIVADOS DE COBRE
1421,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00089STA,Retiro,PLASTICOS INDECOEL S.R.L
1422,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00074STA,Retiro,GRAFICA BIBLOS SA
1423,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CAJAMARQUILLA 220,CB00071STA,Retiro,FRIO AGRO INDUSTRIAL S.R.L. - FRIAGRO S.R.L.
1424,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ZORRITOS 220,CB00084STA,Retiro,MARINASOL S.A.
1425,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00075STA,Retiro,GRAMBS CORPORACION GRAFICA S.A.C
1426,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PUCALLPA 60,CB00077STA,Retiro,INDUSTRIA FORESTAL HUAYRURO S.A.C
1427,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00068STA,Retiro,CORPORACION MG SOCIEDAD ANONIMA CERRADA
1428,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PUCALLPA 60,CB00081STA,Retiro,INVERSIONES VALENTINA & NATHALY S.A.C.
1429,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00096STA,Retiro,T Y R CONSTRUCCIONES Y SERVICIOS SOCIEDAD ANONIMA
1430,ENGIE,CHAVARRIA 220,CB00375ENG,Retiro,NEWREST INMOBILIARIOS SAC
1431,ENGIE,SAN JUAN 220,CB00374ENG,Retiro,INVERSIONES LAMBORE S.A.C.
1432,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHAVARRIA 220,CB00078STA,Retiro,INDUSTRIAS MANRIQUE S.A.C.
1433,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDEPENDENCIA 220,CB00065STA,Retiro,BRADE PARACAS S.A.
1434,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00091STA,Retiro,RAMI TEXTILES S.A.C.
1435,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00133KLL,Retiro,MOLITALIA
1436,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00067STA,Retiro,CECOSAMI S.A.
1437,ATRIA ENERGIA S.A.C.,PARACAS 10,CB00235HSR,Retiro,BRADE PARACAS S.A.
1438,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PARACAS 10,CB00163STA,Retiro,BRADE PARACAS S.A.
1439,ATRIA ENERGIA S.A.C.,PEDREGAL 10,CB00236HSR,Retiro,EXPORTADORA ROMEX S.A.
1440,COGENERACION OQUENDO SAC,SANTA ROSA 220,CB00032SDF,Retiro,ACEROS CHILCA S.A.C.
1441,KALLPA GENERACION S.A.,CHIMBOTE1 138,CB00135KLL,Retiro,ACUACULTURA Y PESCA S.A.C
1442,KALLPA GENERACION S.A.,MARCONA 220,CB00139KLL,Retiro,ANALYTICA MINERAL SERVICES
1443,KALLPA GENERACION S.A.,SAN JUAN 220,CB00142KLL,Retiro,BETHLEHEM ENTERPRISES S.A.C.
1444,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00143KLL,Retiro,BRADE PARACAS S.A.
1445,KALLPA GENERACION S.A.,SOCABAYA 220,CB00144KLL,Retiro,CAMAL FRIGORIFICO DON GOYO S.A.C.
1446,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00148KLL,Retiro,CLEAN ENERGY DEL PERU S.R.L.
1447,KALLPA GENERACION S.A.,SAN JUAN 220,CB00155KLL,Retiro,CORPORACION MG SOCIEDAD ANONIMA CERRADA
1448,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00154KLL,Retiro,CORPORACION MG SOCIEDAD ANONIMA CERRADA
1449,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00160KLL,Retiro,EXPORTADORA ROMEX S.A.
1450,KALLPA GENERACION S.A.,SAN JUAN 220,CB00161KLL,Retiro,FABRICA DE REDES Y CORDELES EL PESCADOR SRL
1451,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00162KLL,Retiro,FIEST  &  RIVA SOCIEDAD COMERCIAL DE RESPONSABILID
1452,KALLPA GENERACION S.A.,CAJAMARQUILLA 220,CB00164KLL,Retiro,FRIO AGRO INDUSTRIAL S.R.L. - FRIAGRO S.R.L.
1453,KALLPA GENERACION S.A.,PUCALLPA 60,CB00166KLL,Retiro,INDUSTRIA FORESTAL HUAYRURO S.A.C
1454,KALLPA GENERACION S.A.,SAN JUAN 220,CB00168KLL,Retiro,INDUSTRIAS EIZAPLAST S.R.L.
1455,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00169KLL,Retiro,INDUSTRIAS ELICAR S.A.C.
1456,KALLPA GENERACION S.A.,SAN JUAN 220,CB00171KLL,Retiro,INVERSIONES BRADE S.A
1457,KALLPA GENERACION S.A.,PUCALLPA 60,CB00173KLL,Retiro,INVERSIONES VALENTINA & NATHALY S.A.C.
1458,KALLPA GENERACION S.A.,ICA 220,CB00174KLL,Retiro,LADRILLERA INCA A & J SOCIEDAD ANONIMA CERRADA-LAD
1459,KALLPA GENERACION S.A.,SAN JUAN 220,CB00176KLL,Retiro,LBF TRADING S.A.
1460,KALLPA GENERACION S.A.,OROYA NUEVA 50,CB00179KLL,Retiro,MINERA IRL
1461,KALLPA GENERACION S.A.,CHICLAYO 220,CB00181KLL,Retiro,MOLICENTRO
1462,KALLPA GENERACION S.A.,TRUJILLO 220,CB00182KLL,Retiro,MOLICENTRO
1463,KALLPA GENERACION S.A.,LOS HEROES 66,CB00186KLL,Retiro,PLASTICOS AGRICOLAS Y GEOMEMBRANAS S.A.C.
1464,KALLPA GENERACION S.A.,ICA 220,CB00188KLL,Retiro,POMICA PERU SOCIEDAD ANONIMA CERRADA
1465,KALLPA GENERACION S.A.,CHICLAYO 220,CB00189KLL,Retiro,PROCESADORA & COMERCIALIZADORA DELGADO S.A.C.
1466,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00191KLL,Retiro,RAMI TEXTILES S.A.C.
1467,KALLPA GENERACION S.A.,SOCABAYA 220,CB00194KLL,Retiro,ULITEX SOLE PERU SOCIEDAD ANONIMA CERRADA - ULITEX
1468,KALLPA GENERACION S.A.,ICA 220,CB00196KLL,Retiro,UNIVERSIDAD NACIONAL SAN LUIS GONZAGA DE ICA
1469,KALLPA GENERACION S.A.,CHICLAYO 220,CB00197KLL,Retiro,VIMALCA E.I.R.L.
1470,KALLPA GENERACION S.A.,ICA 220,CB00145KLL,Retiro,CAMPOS DEL SUR S.A.
1471,KALLPA GENERACION S.A.,ZORRITOS 220,CB00178KLL,Retiro,MARINASOL S.A.
1472,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00149KLL,Retiro,JUNTA DE PROP EDIF CENTRO EMP SAN ISIDRO
1473,TERMOCHILCA S.A.C.,SANTA ROSA 220,CB00102TCH,Retiro,COMERCIAL MADERERA ANDINA S.R.LTDA
1474,SAN GABAN,BELAUNDE 138,CB00072SGB,Retiro,SERVICIOS ELECTRICOS RIOJA S.A.
1475,KALLPA GENERACION S.A.,PARACAS 10,CB00199KLL,Retiro,BRADE PARACAS S.A.
1476,ATRIA ENERGIA S.A.C.,INDUSTRIALES 220,CB00243HSR,Retiro,CORPORACION GRAFICA UNIVERSAL S.A.C.
1477,ATRIA ENERGIA S.A.C.,PIURA OESTE 220,CB00247HSR,Retiro,MOLIROJAS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LI
1478,ATRIA ENERGIA S.A.C.,INDUSTRIALES 220,CB00249HSR,Retiro,REICOLITE PERUANA S.A.
1479,ATRIA ENERGIA S.A.C.,CAJAMARQUILLA 220,CB00248HSR,Retiro,PERU OFFSET DIGITAL S.A.C.
1480,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00241HSR,Retiro,AGRO INVERSIONES LOS ABEDULES S.A.C.
1481,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00251HSR,Retiro,TERPEL PERU S.A.C.
1482,ATRIA ENERGIA S.A.C.,MARCONA 220,CB00240HSR,Retiro,AGRICOLA GINOBETO S.A.C.
1483,ATRIA ENERGIA S.A.C.,INDUSTRIALES 220,CB00246HSR,Retiro,INVERSIONES ALMET S.A.C.
1484,ENEL GENERACION PERU S.A.A.,SAN NICOLAS 13.8,CB00351EPE,Retiro,MINERA SHOUXIN PERU S.A.
1485,ATRIA ENERGIA S.A.C.,INDUSTRIALES 220,CB00254HSR,Retiro,SERVICIOS TEXTILES ASOCIADOS SOCIEDAD ANONIMA CERR
1486,STATKRAFT S.A,SANTA ROSA 220,CB00202SKP,Retiro,LABORATORIOS AC FARMA S.A.
1487,STATKRAFT S.A,SANTA ROSA 220,CB00203SKP,Retiro,LABORATORIOS AC FARMA S.A.
1488,EGASA,SOCABAYA 138,CB00062EGA,Retiro,MICHELL Y CIA S.A.
1489,STATKRAFT S.A,SANTA ROSA 220,CB00204SKP,Retiro,HEINZ - GLAS PERU S.A.C.
1490,ATRIA ENERGIA S.A.C.,CAJAMARQUILLA 220,CB00261HSR,Retiro,PRODUCTOS PLASTOY E.I.R.L - PLASTOY E.I.R.L.
1491,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00262HSR,Retiro,TERMOENCOGIBLES DEL PERU S A
1492,ATRIA ENERGIA S.A.C.,VENTANILLA 220,CB00258HSR,Retiro,CONSORCIO 3C PLAYA SAC
1493,ATRIA ENERGIA S.A.C.,VENTANILLA 220,CB00255HSR,Retiro,ALFRIMAC PERU SOCIEDAD ANONIMA CERRADA - ALFRIMAC
1494,ATRIA ENERGIA S.A.C.,PIURA OESTE 220,CB00263HSR,Retiro,TROPICAL FRUIT TRADING PERU SOCIEDAD ANONIMA CERRA
1495,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00257HSR,Retiro,ALTA VIDDA GAS S.A.C.
1496,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00256HSR,Retiro,ALTA VIDDA GAS S.A.C.
1497,BIOENERGIA DEL CHIRA S.A.,PIURA OESTE 220,CB00004BCH,Retiro,AGRICOLA DEL CHIRA S.A.
